CustMonthID,DateKey,CustomerID,IsActive,EngagementSegment,DeviceRuntimeHrs,WaterPumpedLitres,NPSScore,CSATScore,ChurnFlag,ChurnReason
411,20260228,CUST-00291,1,Lapsed,5.1,2087,9,3,0,
412,20260331,CUST-00291,1,Active,9.9,1765,5,3,0,
413,20260430,CUST-00291,1,Highly Active,8.6,2021,9,3,0,
414,20250731,CUST-00301,1,Active,2.2,1984,4,3,0,
415,20250831,CUST-00301,1,Lapsed,6.7,914,7,3,0,
416,20250930,CUST-00301,1,Active,7.3,2212,6,4,0,
417,20251031,CUST-00301,1,Dormant,7.3,1189,7,2,0,
418,20251130,CUST-00301,1,Highly Active,8.2,1507,6,5,0,
419,20251231,CUST-00301,1,Highly Active,6.9,2863,5,2,0,
420,20260131,CUST-00301,1,Active,6.3,1238,5,4,0,
421,20260228,CUST-00301,1,Lapsed,4.8,1240,8,4,0,
422,20260331,CUST-00301,1,Highly Active,6.8,1527,8,3,0,
423,20260430,CUST-00301,1,Dormant,3.6,1963,6,4,0,
424,20250731,CUST-00311,1,Lapsed,7.6,2587,6,3,0,
425,20250831,CUST-00311,1,Active,10.0,1928,10,4,0,
426,20250930,CUST-00311,1,Lapsed,6.6,1771,7,5,0,
427,20251031,CUST-00311,1,Lapsed,5.3,1547,6,4,0,
428,20251130,CUST-00311,1,Active,6.7,2467,7,3,0,
429,20251231,CUST-00311,1,Highly Active,7.4,2471,4,3,0,
430,20260131,CUST-00311,1,Highly Active,6.7,1670,9,2,0,
431,20260228,CUST-00311,1,Highly Active,9.1,1891,7,3,0,
432,20260331,CUST-00311,1,Highly Active,4.2,1591,10,3,0,
433,20260430,CUST-00311,1,Active,5.5,2466,7,5,0,
434,20260228,CUST-00321,1,Active,4.2,1497,5,4,0,
435,20260331,CUST-00321,1,Active,3.8,1318,6,4,0,
436,20260430,CUST-00321,1,Active,10.0,2011,5,4,0,
437,20231130,CUST-00331,1,Active,8.7,1016,8,4,0,
438,20231231,CUST-00331,1,Lapsed,2.8,1333,5,2,0,
439,20240131,CUST-00331,1,Dormant,5.0,1036,7,2,0,
440,20240229,CUST-00331,1,Dormant,8.7,1312,9,5,0,
441,20240331,CUST-00331,1,Lapsed,8.9,1780,5,4,0,
442,20240430,CUST-00331,1,Lapsed,5.9,1786,8,4,0,
443,20240531,CUST-00331,1,Active,4.3,2117,4,3,0,
444,20240630,CUST-00331,1,Active,6.7,2301,6,4,0,
445,20240731,CUST-00331,1,Dormant,6.4,709,8,3,0,
446,20240831,CUST-00331,1,Active,6.9,777,3,4,0,
447,20240930,CUST-00331,1,Active,7.9,1465,8,4,0,
448,20241031,CUST-00331,1,Highly Active,6.3,186,7,3,0,
449,20241130,CUST-00331,1,Active,7.9,1863,6,4,0,
450,20241231,CUST-00331,1,Lapsed,3.4,1719,8,4,0,
451,20250131,CUST-00331,1,Active,8.0,2267,10,4,0,
452,20250228,CUST-00331,1,Highly Active,4.8,1902,5,3,0,
453,20250331,CUST-00331,1,Active,6.0,1777,3,4,0,
454,20250430,CUST-00331,1,Active,9.0,1728,6,4,0,
455,20250531,CUST-00331,1,Active,6.7,2679,8,3,0,
456,20250630,CUST-00331,1,Active,4.7,2255,8,5,0,
457,20250731,CUST-00331,1,Dormant,4.3,2232,9,2,0,
458,20250831,CUST-00331,1,Active,6.8,3003,5,2,0,
459,20250930,CUST-00331,1,Dormant,10.0,2626,7,4,0,
460,20251031,CUST-00331,1,Lapsed,8.9,2235,4,4,0,
461,20251130,CUST-00331,1,Active,4.6,1329,10,3,0,
462,20251231,CUST-00331,1,Active,4.2,1362,7,4,0,
463,20260131,CUST-00331,1,Active,6.8,2746,6,3,0,
464,20260228,CUST-00331,1,Active,6.9,748,8,5,0,
465,20260331,CUST-00331,1,Active,4.3,1610,5,4,0,
466,20260430,CUST-00331,1,Highly Active,7.1,1295,8,4,0,
467,20250131,CUST-00341,1,Highly Active,6.0,467,10,4,0,
468,20250228,CUST-00341,1,Lapsed,5.8,1288,4,4,0,
469,20250331,CUST-00341,1,Dormant,7.7,2053,6,3,0,
470,20250430,CUST-00341,1,Active,6.9,1757,10,3,0,
471,20250531,CUST-00341,1,Lapsed,8.0,1556,6,3,0,
472,20250630,CUST-00341,1,Active,3.5,2128,8,5,0,
473,20250731,CUST-00341,1,Lapsed,6.2,1576,7,3,0,
474,20250831,CUST-00341,1,Active,7.4,1600,6,3,0,
475,20250930,CUST-00341,1,Highly Active,6.4,2158,6,5,0,
476,20251031,CUST-00341,1,Lapsed,4.5,2549,8,4,0,
477,20251130,CUST-00341,0,Dormant,0.0,0,1,4,1,Moved/sold farm
478,20251231,CUST-00341,0,Dormant,0.0,0,4,1,0,
479,20260131,CUST-00341,0,Dormant,0.0,0,0,4,0,
480,20260228,CUST-00341,0,Dormant,0.0,0,2,1,0,
481,20260331,CUST-00341,0,Dormant,0.0,0,1,3,0,
482,20260430,CUST-00341,0,Dormant,0.0,0,4,3,0,
483,20240430,CUST-00351,1,Highly Active,7.9,1454,6,3,0,
484,20240531,CUST-00351,1,Active,7.1,1676,9,3,0,
485,20240630,CUST-00351,1,Highly Active,2.9,1912,4,4,0,
486,20240731,CUST-00351,1,Highly Active,6.3,1683,8,3,0,
487,20240831,CUST-00351,1,Dormant,6.2,1683,4,3,0,
488,20240930,CUST-00351,1,Highly Active,5.6,2811,10,4,0,
489,20241031,CUST-00351,1,Highly Active,5.9,1409,6,3,0,
490,20241130,CUST-00351,1,Highly Active,5.9,2070,3,4,0,
491,20241231,CUST-00351,1,Active,7.0,2729,4,4,0,
492,20250131,CUST-00351,0,Dormant,0.0,0,5,1,1,Moved/sold farm
493,20250228,CUST-00351,0,Dormant,0.0,0,6,2,0,
494,20250331,CUST-00351,0,Dormant,0.0,0,4,2,0,
495,20250430,CUST-00351,0,Dormant,0.0,0,0,4,0,
496,20250531,CUST-00351,0,Dormant,0.0,0,3,1,0,
497,20250630,CUST-00351,0,Dormant,0.0,0,5,1,0,
498,20250731,CUST-00351,0,Dormant,0.0,0,1,3,0,
499,20250831,CUST-00351,0,Dormant,0.0,0,4,1,0,
500,20250930,CUST-00351,0,Dormant,0.0,0,2,2,0,
501,20251031,CUST-00351,0,Dormant,0.0,0,0,2,0,
502,20251130,CUST-00351,0,Dormant,0.0,0,5,3,0,
503,20251231,CUST-00351,0,Dormant,0.0,0,4,3,0,
504,20260131,CUST-00351,0,Dormant,0.0,0,5,2,0,
505,20260228,CUST-00351,0,Dormant,0.0,0,0,2,0,
506,20260331,CUST-00351,0,Dormant,0.0,0,3,1,0,
507,20260430,CUST-00351,0,Dormant,0.0,0,2,2,0,
508,20241231,CUST-00361,1,Highly Active,6.2,1485,4,4,0,
509,20250131,CUST-00361,1,Highly Active,3.8,1817,5,4,0,
510,20250228,CUST-00361,1,Lapsed,3.0,1059,10,4,0,
511,20250331,CUST-00361,1,Dormant,5.4,1487,6,5,0,
512,20250430,CUST-00361,1,Lapsed,5.7,1749,8,3,0,
513,20250531,CUST-00361,1,Highly Active,10.0,1504,7,4,0,
514,20250630,CUST-00361,1,Highly Active,6.2,1578,7,4,0,
515,20250731,CUST-00361,1,Highly Active,7.6,1664,7,4,0,
516,20250831,CUST-00361,1,Highly Active,6.7,1047,4,4,0,
517,20250930,CUST-00361,1,Active,5.5,1920,6,4,0,
518,20251031,CUST-00361,1,Active,4.1,1862,10,4,0,
519,20251130,CUST-00361,1,Highly Active,5.7,1529,6,5,0,
520,20251231,CUST-00361,1,Highly Active,5.7,2598,6,3,0,
521,20260131,CUST-00361,1,Lapsed,4.7,1384,6,4,0,
522,20260228,CUST-00361,1,Highly Active,5.1,1222,5,4,0,
523,20260331,CUST-00361,1,Active,4.0,746,10,5,0,
524,20260430,CUST-00361,1,Active,5.3,1082,7,3,0,
525,20260331,CUST-00371,1,Highly Active,7.2,2005,9,2,0,
526,20260430,CUST-00371,1,Lapsed,6.2,2019,6,4,0,
527,20250831,CUST-00381,1,Lapsed,7.3,2105,8,3,0,
528,20250930,CUST-00381,1,Active,4.2,2529,6,2,0,
529,20251031,CUST-00381,1,Lapsed,3.2,1405,6,4,0,
530,20251130,CUST-00381,1,Highly Active,2.2,2611,5,4,0,
531,20251231,CUST-00381,1,Active,7.0,2511,8,4,0,
532,20260131,CUST-00381,1,Active,6.3,1797,8,4,0,
533,20260228,CUST-00381,1,Active,8.5,1555,8,4,0,
534,20260331,CUST-00381,1,Active,8.8,2304,5,5,0,
535,20260430,CUST-00381,1,Active,6.3,1093,8,4,0,
536,20260430,CUST-00391,1,Dormant,3.7,1754,9,2,0,
537,20250331,CUST-00401,1,Highly Active,5.4,1675,6,4,0,
538,20250430,CUST-00401,1,Lapsed,7.1,1717,7,3,0,
539,20250531,CUST-00401,1,Highly Active,5.6,2646,9,3,0,
540,20250630,CUST-00401,1,Active,6.8,1264,4,4,0,
541,20250731,CUST-00401,1,Lapsed,10.0,1637,3,3,0,
542,20250831,CUST-00401,1,Highly Active,9.2,1414,8,3,0,
543,20250930,CUST-00401,1,Highly Active,5.2,1324,6,4,0,
544,20251031,CUST-00401,1,Lapsed,7.4,2067,5,3,0,
545,20251130,CUST-00401,1,Lapsed,2.2,2171,8,3,0,
546,20251231,CUST-00401,1,Active,4.7,1085,3,5,0,
547,20260131,CUST-00401,1,Active,4.3,2847,8,4,0,
548,20260228,CUST-00401,1,Active,4.7,1949,5,3,0,
549,20260331,CUST-00401,1,Active,6.9,2037,8,3,0,
550,20260430,CUST-00401,1,Highly Active,8.2,2393,8,4,0,
551,20250731,CUST-00411,1,Lapsed,4.4,2583,4,4,0,
552,20250831,CUST-00411,1,Active,5.8,2406,9,4,0,
553,20250930,CUST-00411,1,Active,6.6,2215,5,5,0,
554,20251031,CUST-00411,1,Active,5.1,1545,7,4,0,
555,20251130,CUST-00411,1,Highly Active,10.0,1317,6,5,0,
556,20251231,CUST-00411,1,Lapsed,1.5,2294,9,2,0,
557,20260131,CUST-00411,1,Lapsed,9.6,1343,9,3,0,
558,20260228,CUST-00411,1,Active,8.8,1458,8,3,0,
559,20260331,CUST-00411,1,Highly Active,6.0,2699,8,4,0,
560,20260430,CUST-00411,1,Active,8.7,1112,7,4,0,
561,20240630,CUST-00421,1,Highly Active,0.5,1632,6,4,0,
562,20240731,CUST-00421,1,Active,8.2,523,8,3,0,
563,20240831,CUST-00421,1,Dormant,9.0,2793,5,4,0,
564,20240930,CUST-00421,1,Highly Active,9.6,2585,6,3,0,
565,20241031,CUST-00421,1,Highly Active,3.8,1264,6,2,0,
566,20241130,CUST-00421,1,Lapsed,7.7,2005,9,4,0,
567,20241231,CUST-00421,1,Active,9.3,651,7,4,0,
568,20250131,CUST-00421,1,Highly Active,4.5,1497,10,4,0,
569,20250228,CUST-00421,1,Highly Active,3.0,1180,8,3,0,
570,20250331,CUST-00421,1,Lapsed,9.3,1747,7,3,0,
571,20250430,CUST-00421,1,Lapsed,5.9,1422,6,3,0,
572,20250531,CUST-00421,1,Highly Active,5.1,1705,5,3,0,
573,20250630,CUST-00421,1,Active,8.3,2714,6,3,0,
574,20250731,CUST-00421,1,Highly Active,6.4,2138,9,5,0,
575,20250831,CUST-00421,1,Highly Active,7.4,1698,3,4,0,
576,20250930,CUST-00421,1,Lapsed,5.3,1683,6,4,0,
577,20251031,CUST-00421,1,Lapsed,5.8,701,8,3,0,
578,20251130,CUST-00421,1,Active,5.7,2570,4,3,0,
579,20251231,CUST-00421,1,Dormant,3.6,2507,8,3,0,
580,20260131,CUST-00421,1,Active,5.9,1849,5,4,0,
581,20260228,CUST-00421,0,Dormant,0.0,0,0,1,1,Financial hardship
582,20260331,CUST-00421,0,Dormant,0.0,0,2,2,0,
583,20260430,CUST-00421,0,Dormant,0.0,0,0,3,0,
584,20250630,CUST-00431,1,Lapsed,3.8,2499,9,4,0,
585,20250731,CUST-00431,1,Highly Active,6.1,2429,7,4,0,
586,20250831,CUST-00431,1,Active,7.9,2176,8,3,0,
587,20250930,CUST-00431,1,Dormant,5.2,1832,7,4,0,
588,20251031,CUST-00431,1,Lapsed,8.4,2176,4,4,0,
589,20251130,CUST-00431,1,Lapsed,7.4,2478,8,4,0,
590,20251231,CUST-00431,1,Highly Active,8.1,1789,7,3,0,
591,20260131,CUST-00431,1,Active,10.0,1662,7,4,0,
592,20260228,CUST-00431,1,Highly Active,6.3,1539,5,3,0,
593,20260331,CUST-00431,1,Highly Active,1.2,2812,7,4,0,
594,20260430,CUST-00431,1,Active,6.7,1668,6,5,0,
595,20250331,CUST-00441,1,Active,4.4,693,3,3,0,
596,20250430,CUST-00441,1,Highly Active,8.3,1650,7,4,0,
597,20250531,CUST-00441,1,Highly Active,10.0,2163,7,3,0,
598,20250630,CUST-00441,1,Lapsed,5.9,2427,7,3,0,
599,20250731,CUST-00441,1,Highly Active,4.3,1840,8,4,0,
600,20250831,CUST-00441,1,Dormant,8.2,2471,3,4,0,
601,20250930,CUST-00441,1,Active,6.1,835,5,4,0,
602,20251031,CUST-00441,1,Active,3.5,2828,10,3,0,
603,20251130,CUST-00441,1,Highly Active,10.0,736,7,3,0,
604,20251231,CUST-00441,1,Active,7.6,2140,6,3,0,
605,20260131,CUST-00441,1,Highly Active,8.3,696,5,3,0,
606,20260228,CUST-00441,1,Lapsed,8.9,1410,8,5,0,
607,20260331,CUST-00441,1,Active,4.0,1934,6,3,0,
608,20260430,CUST-00441,1,Lapsed,3.5,1774,9,4,0,
609,20251031,CUST-00451,1,Active,5.8,1764,0,3,0,
610,20251130,CUST-00451,1,Lapsed,5.2,1875,4,4,0,
611,20251231,CUST-00451,0,Dormant,0.0,0,0,2,1,Financial hardship
612,20260131,CUST-00451,0,Dormant,0.0,0,0,1,0,
613,20260228,CUST-00451,0,Dormant,0.0,0,2,3,0,
614,20260331,CUST-00451,0,Dormant,0.0,0,1,1,0,
615,20260430,CUST-00451,0,Dormant,0.0,0,4,1,0,
616,20240331,CUST-00461,1,Lapsed,3.0,2045,7,5,0,
617,20240430,CUST-00461,1,Highly Active,5.7,1835,5,4,0,
618,20240531,CUST-00461,1,Highly Active,5.9,580,8,3,0,
619,20240630,CUST-00461,1,Highly Active,4.6,1474,7,3,0,
620,20240731,CUST-00461,1,Highly Active,4.6,982,4,3,0,
621,20240831,CUST-00461,1,Active,2.9,2547,4,4,0,
622,20240930,CUST-00461,1,Active,5.5,2149,5,4,0,
623,20241031,CUST-00461,1,Dormant,5.3,2136,4,4,0,
624,20241130,CUST-00461,1,Lapsed,5.9,1016,7,3,0,
625,20241231,CUST-00461,1,Dormant,6.1,1799,7,3,0,
626,20250131,CUST-00461,1,Active,4.8,2015,9,5,0,
627,20250228,CUST-00461,1,Lapsed,7.5,2310,6,4,0,
628,20250331,CUST-00461,1,Lapsed,7.4,871,8,5,0,
629,20250430,CUST-00461,1,Lapsed,4.9,3002,4,3,0,
630,20250531,CUST-00461,1,Active,8.5,2015,8,3,0,
631,20250630,CUST-00461,1,Lapsed,6.7,1859,7,4,0,
632,20250731,CUST-00461,1,Lapsed,5.6,2114,8,4,0,
633,20250831,CUST-00461,1,Lapsed,6.6,1273,9,3,0,
634,20250930,CUST-00461,1,Dormant,6.9,2741,9,3,0,
635,20251031,CUST-00461,1,Active,7.8,1530,9,3,0,
636,20251130,CUST-00461,1,Highly Active,6.5,2251,8,3,0,
637,20251231,CUST-00461,1,Active,6.0,1024,3,5,0,
638,20260131,CUST-00461,1,Lapsed,5.7,926,7,3,0,
639,20260228,CUST-00461,1,Dormant,6.5,1383,5,4,0,
640,20260331,CUST-00461,1,Highly Active,8.1,2428,4,4,0,
641,20260430,CUST-00461,1,Dormant,7.6,1989,5,3,0,
642,20231130,CUST-00471,1,Highly Active,3.9,1846,4,2,0,
643,20231231,CUST-00471,1,Dormant,5.5,2278,3,4,0,
644,20240131,CUST-00471,1,Highly Active,6.9,1178,4,3,0,
645,20240229,CUST-00471,1,Lapsed,6.1,1240,4,4,0,
646,20240331,CUST-00471,1,Active,6.6,2392,3,4,0,
647,20240430,CUST-00471,1,Active,10.0,1655,4,4,0,
648,20240531,CUST-00471,1,Active,3.8,2978,4,3,0,
649,20240630,CUST-00471,1,Highly Active,4.5,2593,4,3,0,
650,20240731,CUST-00471,1,Highly Active,1.3,1557,5,3,0,
651,20240831,CUST-00471,1,Active,4.5,999,7,3,0,
652,20240930,CUST-00471,1,Highly Active,5.6,3122,6,3,0,
653,20241031,CUST-00471,1,Active,8.3,1618,7,3,0,
654,20241130,CUST-00471,1,Lapsed,7.6,1415,5,4,0,
655,20241231,CUST-00471,1,Active,6.3,1840,5,3,0,
656,20250131,CUST-00471,1,Active,5.8,841,5,5,0,
657,20250228,CUST-00471,1,Active,4.7,2099,4,4,0,
658,20250331,CUST-00471,1,Active,5.8,1718,8,5,0,
659,20250430,CUST-00471,1,Active,6.6,1958,10,5,0,
660,20250531,CUST-00471,1,Active,10.0,2320,8,3,0,
661,20250630,CUST-00471,1,Active,4.3,1622,5,3,0,
662,20250731,CUST-00471,1,Dormant,8.8,1733,8,5,0,
663,20250831,CUST-00471,1,Active,9.6,1755,6,3,0,
664,20250930,CUST-00471,1,Highly Active,8.4,2058,8,5,0,
665,20251031,CUST-00471,1,Active,5.7,1521,5,4,0,
666,20251130,CUST-00471,1,Highly Active,6.3,3500,8,3,0,
667,20251231,CUST-00471,1,Active,5.1,2104,4,4,0,
668,20260131,CUST-00471,1,Active,5.7,609,5,3,0,
669,20260228,CUST-00471,1,Active,8.5,1865,3,4,0,
670,20260331,CUST-00471,1,Highly Active,8.6,821,4,3,0,
671,20260430,CUST-00471,1,Highly Active,10.0,1771,5,3,0,
672,20260430,CUST-00481,1,Highly Active,6.4,1278,5,4,0,
673,20260331,CUST-00491,1,Active,6.7,1715,5,3,0,
674,20260430,CUST-00491,1,Highly Active,8.6,1941,4,3,0,
675,20250531,CUST-00501,1,Active,6.1,2429,7,3,0,
676,20250630,CUST-00501,1,Highly Active,5.7,2181,8,3,0,
677,20250731,CUST-00501,1,Lapsed,4.6,939,4,4,0,
678,20250831,CUST-00501,1,Lapsed,5.8,2549,7,5,0,
679,20250930,CUST-00501,1,Lapsed,6.5,953,5,3,0,
680,20251031,CUST-00501,1,Highly Active,3.5,1908,6,3,0,
681,20251130,CUST-00501,1,Highly Active,7.3,2081,7,3,0,
682,20251231,CUST-00501,0,Dormant,0.0,0,1,2,1,Financial hardship
683,20260131,CUST-00501,0,Dormant,0.0,0,4,2,0,
684,20260228,CUST-00501,0,Dormant,0.0,0,2,5,0,
685,20260331,CUST-00501,0,Dormant,0.0,0,4,3,0,
686,20260430,CUST-00501,0,Dormant,0.0,0,2,2,0,
687,20251231,CUST-00511,1,Active,8.1,1276,9,2,0,
688,20260131,CUST-00511,1,Active,5.3,1466,8,3,0,
689,20260228,CUST-00511,1,Active,4.9,2189,4,4,0,
690,20260331,CUST-00511,1,Active,2.2,2383,8,2,0,
691,20260430,CUST-00511,1,Highly Active,5.6,2895,8,3,0,
692,20250531,CUST-00521,1,Active,9.8,2104,4,3,0,
693,20250630,CUST-00521,1,Highly Active,6.7,1079,4,3,0,
694,20250731,CUST-00521,1,Active,6.3,1639,10,4,0,
695,20250831,CUST-00521,1,Highly Active,6.2,1652,5,4,0,
696,20250930,CUST-00521,1,Highly Active,1.8,2442,6,5,0,
697,20251031,CUST-00521,1,Dormant,8.2,2064,4,5,0,
698,20251130,CUST-00521,1,Highly Active,3.6,1451,9,4,0,
699,20251231,CUST-00521,0,Dormant,0.0,0,8,2,1,Better alternative
700,20260131,CUST-00521,0,Dormant,0.0,0,6,1,0,
701,20260228,CUST-00521,0,Dormant,0.0,0,1,2,0,
702,20260331,CUST-00521,0,Dormant,0.0,0,5,3,0,
703,20260430,CUST-00521,0,Dormant,0.0,0,6,2,0,
704,20240131,CUST-00531,1,Dormant,4.3,2933,8,3,0,
705,20240229,CUST-00531,1,Active,6.5,2355,5,2,0,
706,20240331,CUST-00531,1,Active,6.0,2493,8,4,0,
707,20240430,CUST-00531,0,Dormant,0.0,0,3,4,1,Product failure
708,20240531,CUST-00531,0,Dormant,0.0,0,6,2,0,
709,20240630,CUST-00531,0,Dormant,0.0,0,0,2,0,
710,20240731,CUST-00531,0,Dormant,0.0,0,8,2,0,
711,20240831,CUST-00531,0,Dormant,0.0,0,0,1,0,
712,20240930,CUST-00531,0,Dormant,0.0,0,2,1,0,
713,20241031,CUST-00531,0,Dormant,0.0,0,1,2,0,
714,20241130,CUST-00531,0,Dormant,0.0,0,4,2,0,
715,20241231,CUST-00531,0,Dormant,0.0,0,3,2,0,
716,20250131,CUST-00531,0,Dormant,0.0,0,0,3,0,
717,20250228,CUST-00531,0,Dormant,0.0,0,3,3,0,
718,20250331,CUST-00531,0,Dormant,0.0,0,0,2,0,
719,20250430,CUST-00531,0,Dormant,0.0,0,1,2,0,
720,20250531,CUST-00531,0,Dormant,0.0,0,4,3,0,
721,20250630,CUST-00531,0,Dormant,0.0,0,4,3,0,
722,20250731,CUST-00531,0,Dormant,0.0,0,3,1,0,
723,20250831,CUST-00531,0,Dormant,0.0,0,1,2,0,
724,20250930,CUST-00531,0,Dormant,0.0,0,1,1,0,
725,20251031,CUST-00531,0,Dormant,0.0,0,3,2,0,
726,20251130,CUST-00531,0,Dormant,0.0,0,2,1,0,
727,20251231,CUST-00531,0,Dormant,0.0,0,2,1,0,
728,20260131,CUST-00531,0,Dormant,0.0,0,0,3,0,
729,20260228,CUST-00531,0,Dormant,0.0,0,4,2,0,
730,20260331,CUST-00531,0,Dormant,0.0,0,3,1,0,
731,20260430,CUST-00531,0,Dormant,0.0,0,0,1,0,
732,20250430,CUST-00541,1,Highly Active,7.4,1094,7,3,0,
733,20250531,CUST-00541,1,Highly Active,10.0,1716,4,3,0,
734,20250630,CUST-00541,1,Lapsed,9.8,1925,5,3,0,
735,20250731,CUST-00541,1,Active,6.3,2877,6,3,0,
736,20250831,CUST-00541,1,Lapsed,7.1,1578,10,4,0,
737,20250930,CUST-00541,1,Lapsed,4.0,1273,6,3,0,
738,20251031,CUST-00541,1,Highly Active,8.7,2133,8,3,0,
739,20251130,CUST-00541,1,Lapsed,8.1,1629,5,5,0,
740,20251231,CUST-00541,1,Active,5.2,2435,7,3,0,
741,20260131,CUST-00541,1,Active,4.4,1057,7,4,0,
742,20260228,CUST-00541,1,Active,4.9,2814,4,3,0,
743,20260331,CUST-00541,1,Active,5.8,2627,5,3,0,
744,20260430,CUST-00541,1,Highly Active,6.5,2968,8,5,0,
745,20250531,CUST-00551,1,Active,7.6,1460,6,4,0,
746,20250630,CUST-00551,1,Lapsed,7.7,1852,7,4,0,
747,20250731,CUST-00551,1,Highly Active,2.6,2443,6,4,0,
748,20250831,CUST-00551,1,Active,8.0,1345,8,3,0,
749,20250930,CUST-00551,1,Dormant,5.6,906,6,3,0,
750,20251031,CUST-00551,1,Dormant,7.0,1819,2,5,0,
751,20251130,CUST-00551,1,Dormant,5.3,1860,7,4,0,
752,20251231,CUST-00551,1,Highly Active,1.9,1791,5,4,0,
753,20260131,CUST-00551,1,Active,4.8,2129,5,5,0,
754,20260228,CUST-00551,1,Active,4.7,2243,6,3,0,
755,20260331,CUST-00551,1,Lapsed,7.8,1838,7,3,0,
756,20260430,CUST-00551,1,Highly Active,10.0,755,9,4,0,
757,20250331,CUST-00561,1,Active,5.9,2135,5,5,0,
758,20250430,CUST-00561,1,Active,5.1,1758,5,4,0,
759,20250531,CUST-00561,0,Dormant,0.0,0,5,1,1,Financial hardship
760,20250630,CUST-00561,0,Dormant,0.0,0,5,2,0,
761,20250731,CUST-00561,0,Dormant,0.0,0,3,2,0,
762,20250831,CUST-00561,0,Dormant,0.0,0,6,2,0,
763,20250930,CUST-00561,0,Dormant,0.0,0,5,1,0,
764,20251031,CUST-00561,0,Dormant,0.0,0,2,3,0,
765,20251130,CUST-00561,0,Dormant,0.0,0,1,1,0,
766,20251231,CUST-00561,0,Dormant,0.0,0,0,3,0,
767,20260131,CUST-00561,0,Dormant,0.0,0,5,2,0,
768,20260228,CUST-00561,0,Dormant,0.0,0,4,2,0,
769,20260331,CUST-00561,0,Dormant,0.0,0,4,1,0,
770,20260430,CUST-00561,0,Dormant,0.0,0,2,1,0,
771,20260131,CUST-00571,1,Lapsed,4.9,2452,7,3,0,
772,20260228,CUST-00571,1,Active,6.7,1865,7,3,0,
773,20260331,CUST-00571,1,Active,9.2,1421,4,3,0,
774,20260430,CUST-00571,1,Active,7.0,2626,4,4,0,
775,20260228,CUST-00581,1,Active,6.4,1546,8,5,0,
776,20260331,CUST-00581,1,Active,5.5,1359,7,4,0,
777,20260430,CUST-00581,1,Active,10.0,2578,8,3,0,
778,20240630,CUST-00591,1,Active,3.0,1865,5,4,0,
779,20240731,CUST-00591,1,Highly Active,5.6,1432,4,3,0,
780,20240831,CUST-00591,1,Lapsed,5.7,631,8,3,0,
781,20240930,CUST-00591,1,Active,8.5,1940,5,2,0,
782,20241031,CUST-00591,1,Highly Active,5.5,1077,10,4,0,
783,20241130,CUST-00591,1,Dormant,6.1,1073,8,4,0,
784,20241231,CUST-00591,1,Highly Active,8.4,2517,7,4,0,
785,20250131,CUST-00591,1,Dormant,8.0,1838,6,3,0,
786,20250228,CUST-00591,1,Lapsed,8.3,1234,3,5,0,
787,20250331,CUST-00591,1,Lapsed,7.1,2690,6,3,0,
788,20250430,CUST-00591,1,Lapsed,2.6,1274,5,4,0,
789,20250531,CUST-00591,1,Active,3.0,2081,5,4,0,
790,20250630,CUST-00591,1,Lapsed,6.6,2413,8,4,0,
791,20250731,CUST-00591,1,Active,5.2,2760,5,2,0,
792,20250831,CUST-00591,1,Active,5.9,2913,8,4,0,
793,20250930,CUST-00591,1,Highly Active,5.9,2140,6,3,0,
794,20251031,CUST-00591,1,Active,4.6,1635,7,3,0,
795,20251130,CUST-00591,1,Active,2.4,2382,7,4,0,
796,20251231,CUST-00591,1,Active,5.8,1030,8,4,0,
797,20260131,CUST-00591,1,Highly Active,5.0,1499,7,5,0,
798,20260228,CUST-00591,1,Active,4.0,2246,7,4,0,
799,20260331,CUST-00591,1,Active,5.5,1431,7,4,0,
800,20260430,CUST-00591,1,Active,8.2,2671,5,3,0,
801,20250930,CUST-00601,1,Highly Active,8.2,1649,6,3,0,
802,20251031,CUST-00601,1,Active,7.3,1296,8,5,0,
803,20251130,CUST-00601,1,Highly Active,7.2,2286,5,4,0,
804,20251231,CUST-00601,1,Active,6.3,2152,9,5,0,
805,20260131,CUST-00601,1,Highly Active,7.5,2771,7,4,0,
806,20260228,CUST-00601,1,Active,7.7,2002,7,4,0,
807,20260331,CUST-00601,1,Highly Active,6.3,2525,10,4,0,
808,20260430,CUST-00601,1,Active,4.2,1974,8,4,0,
809,20250228,CUST-00611,1,Active,4.3,1141,6,3,0,
810,20250331,CUST-00611,1,Highly Active,8.5,2023,7,3,0,
811,20250430,CUST-00611,1,Highly Active,5.9,2031,4,3,0,
812,20250531,CUST-00611,1,Active,6.6,1741,7,4,0,
813,20250630,CUST-00611,1,Active,5.8,1133,5,4,0,
814,20250731,CUST-00611,1,Highly Active,10.0,1884,7,3,0,
815,20250831,CUST-00611,1,Active,5.0,1903,5,2,0,
816,20250930,CUST-00611,1,Active,7.4,1249,9,4,0,
817,20251031,CUST-00611,1,Dormant,7.7,1096,7,4,0,
818,20251130,CUST-00611,1,Active,8.1,2171,8,4,0,
819,20251231,CUST-00611,1,Active,7.0,1482,7,4,0,
820,20260131,CUST-00611,1,Active,3.6,1031,8,3,0,
821,20260228,CUST-00611,1,Active,5.7,2502,9,4,0,
822,20260331,CUST-00611,1,Highly Active,7.1,798,8,4,0,
823,20260430,CUST-00611,1,Lapsed,9.5,2561,5,3,0,
824,20250731,CUST-00621,1,Active,8.8,2268,7,3,0,
