DeviceDayID,DateKey,DeviceID,Status,AvgUptimePct,AvgRuntimeHrs,TotalWaterPumpedLitres,AvgFlowRateM3H,TotalSolarGenKWh,AvgBatterySoCPct,AvgSignalStrengthDBm,HeartbeatMissCount,AvgDataLatencyMs
313,20250930,DEV-00096,Online,92.8,3.5,1198,3.0,2.6,81,-85,0,215
314,20251031,DEV-00096,Online,99.9,4.1,2231,3.0,2.1,72,-69,0,229
315,20251130,DEV-00096,Degraded,57.8,3.9,1538,2.7,2.0,39,-71,0,354
316,20251231,DEV-00096,Online,91.6,4.5,300,2.9,2.6,74,-82,0,445
317,20260131,DEV-00096,Online,95.7,8.8,2121,3.0,2.7,75,-73,0,276
318,20260228,DEV-00096,Online,98.7,6.2,2288,1.8,3.5,72,-72,1,255
319,20260331,DEV-00096,Online,94.6,4.5,1164,1.8,2.1,68,-72,3,397
320,20260430,DEV-00096,Online,99.9,7.7,1176,1.9,1.6,75,-60,1,293
321,20250131,DEV-00101,Online,94.1,7.3,3157,2.7,3.4,64,-66,0,173
322,20250228,DEV-00101,Online,91.1,5.9,1802,2.3,2.8,84,-67,0,356
323,20250331,DEV-00101,Online,94.3,4.9,1623,3.3,1.9,70,-74,1,364
324,20250430,DEV-00101,Online,91.4,5.4,1814,2.6,2.2,56,-79,0,376
325,20250531,DEV-00101,Online,95.7,6.5,1317,2.4,1.4,63,-59,0,450
326,20250630,DEV-00101,Online,99.8,7.1,2705,2.2,2.3,56,-83,1,467
327,20250731,DEV-00101,Online,94.2,7.9,1861,1.8,2.6,64,-79,0,249
328,20250831,DEV-00101,Online,97.8,5.5,2716,2.6,2.4,55,-73,0,199
329,20250930,DEV-00101,Online,88.6,4.0,1746,3.5,3.7,76,-79,0,278
330,20251031,DEV-00101,Online,92.4,5.3,1658,3.2,3.2,83,-78,2,137
331,20251130,DEV-00101,Online,97.1,4.8,1399,3.1,1.6,71,-60,1,80
332,20251231,DEV-00101,Online,87.1,5.7,1971,3.1,3.0,68,-72,0,221
333,20260131,DEV-00101,Online,96.1,7.1,2674,2.1,2.2,48,-83,1,377
334,20260228,DEV-00101,Online,88.9,6.2,2628,2.5,2.9,74,-76,2,326
335,20260331,DEV-00101,Online,95.0,5.6,1964,3.3,2.0,75,-62,1,352
336,20260430,DEV-00101,Online,97.1,5.1,1007,3.3,2.9,48,-69,0,250
337,20250131,DEV-00106,Offline,59.4,8.4,1949,3.3,2.9,72,-65,1,278
338,20250228,DEV-00106,Online,88.6,7.9,2653,3.0,3.1,74,-80,1,80
339,20250331,DEV-00106,Online,95.6,5.2,864,2.8,1.5,72,-53,1,251
340,20250430,DEV-00106,Online,98.2,3.9,767,2.8,2.4,71,-55,2,316
341,20250531,DEV-00106,Degraded,62.0,4.3,1523,2.9,1.9,60,-71,0,170
342,20250630,DEV-00106,Online,97.5,5.4,1280,3.6,3.7,64,-79,0,413
343,20250731,DEV-00106,Online,93.2,5.7,754,3.8,3.2,82,-79,3,416
344,20250831,DEV-00106,Online,87.3,6.8,1819,3.0,2.8,73,-78,0,184
345,20250930,DEV-00106,Online,89.9,5.1,987,2.2,3.0,55,-65,0,330
346,20251031,DEV-00106,Online,99.6,5.5,2185,3.6,2.3,76,-72,1,168
347,20251130,DEV-00106,Online,88.7,6.8,1793,3.5,2.0,82,-66,1,488
348,20251231,DEV-00106,Online,99.9,4.9,2307,2.7,2.9,53,-82,2,337
349,20260131,DEV-00106,Online,90.6,5.9,2611,2.5,2.3,57,-62,3,268
350,20260228,DEV-00106,Online,94.1,6.9,2401,2.6,3.5,63,-79,1,160
351,20260331,DEV-00106,Online,93.0,6.6,972,3.0,1.6,57,-59,1,234
352,20260430,DEV-00106,Online,94.9,4.6,2030,3.9,1.9,66,-57,1,350
353,20250131,DEV-00111,Degraded,67.5,7.4,2770,3.1,3.7,70,-66,2,530
354,20250228,DEV-00111,Online,86.4,9.0,2344,3.7,2.7,86,-80,3,232
355,20250331,DEV-00111,Degraded,68.8,3.8,1523,2.5,1.6,68,-85,0,317
356,20250430,DEV-00111,Online,99.3,5.8,1158,2.4,2.5,56,-87,1,220
357,20250531,DEV-00111,Online,90.5,4.1,1599,4.0,1.8,57,-68,2,322
358,20250630,DEV-00111,Online,99.9,6.9,1820,2.3,2.3,72,-87,1,404
359,20250731,DEV-00111,Degraded,58.8,5.7,2152,2.0,2.9,72,-69,0,385
360,20250831,DEV-00111,Online,90.8,7.5,1994,3.0,3.0,55,-69,0,267
361,20250930,DEV-00111,Degraded,58.0,4.8,915,3.7,3.1,65,-54,1,263
362,20251031,DEV-00111,Online,88.8,6.8,1343,3.8,1.9,67,-80,2,331
363,20251130,DEV-00111,Online,99.9,5.6,1015,2.7,2.6,69,-65,2,260
364,20251231,DEV-00111,Online,95.9,6.8,628,2.1,2.4,69,-59,1,106
365,20260131,DEV-00111,Offline,60.4,6.1,1581,3.1,1.6,77,-76,1,444
366,20260228,DEV-00111,Online,88.5,6.4,2701,1.6,2.4,76,-62,2,245
367,20260331,DEV-00111,Online,85.5,6.4,1618,3.1,2.5,65,-61,0,306
368,20260430,DEV-00111,Online,88.8,5.6,1332,2.7,2.1,81,-61,1,213
369,20250131,DEV-00116,Online,96.6,5.0,2740,3.7,3.8,98,-68,1,220
370,20250228,DEV-00116,Degraded,61.2,4.7,2241,2.7,3.3,71,-82,1,367
371,20250331,DEV-00116,Online,93.3,5.9,1118,2.5,2.5,66,-57,0,161
372,20250430,DEV-00116,Online,85.2,6.3,1724,3.8,1.6,81,-66,0,332
373,20250531,DEV-00116,Online,99.9,5.0,2411,2.4,2.8,69,-61,2,100
374,20250630,DEV-00116,Online,96.7,6.5,2496,3.1,2.4,51,-65,0,266
375,20250731,DEV-00116,Online,90.6,6.4,1354,3.8,2.8,65,-73,0,298
376,20250831,DEV-00116,Online,96.4,5.5,2068,2.9,3.4,80,-88,0,157
377,20250930,DEV-00116,Online,89.9,6.7,979,3.8,3.2,57,-83,1,338
378,20251031,DEV-00116,Online,94.3,5.5,1602,2.5,1.9,65,-71,0,80
379,20251130,DEV-00116,Online,94.3,5.1,634,2.3,2.1,85,-67,0,336
380,20251231,DEV-00116,Online,93.8,6.5,300,1.9,3.4,69,-62,2,186
381,20260131,DEV-00116,Online,95.9,5.5,2188,3.1,3.1,81,-84,0,339
382,20260228,DEV-00116,Online,95.2,8.6,2448,3.3,2.7,61,-70,1,144
383,20260331,DEV-00116,Online,96.9,4.7,2469,2.4,1.9,62,-63,1,332
384,20260430,DEV-00116,Online,91.1,4.9,300,2.9,1.8,69,-88,1,430
385,20250131,DEV-00121,Online,92.6,5.8,1823,2.4,2.9,95,-71,0,270
386,20250228,DEV-00121,Online,92.6,7.8,1104,3.0,2.1,72,-77,1,275
387,20250331,DEV-00121,Online,90.8,5.3,1788,2.0,2.5,98,-60,0,165
388,20250430,DEV-00121,Online,91.3,5.6,2305,2.5,2.6,41,-58,1,225
389,20250531,DEV-00121,Online,87.4,5.4,2349,3.2,1.9,76,-86,0,515
390,20250630,DEV-00121,Online,92.8,9.8,2259,2.1,2.4,71,-75,1,291
391,20250731,DEV-00121,Online,91.6,7.6,3049,2.0,2.8,65,-88,0,200
392,20250831,DEV-00121,Online,95.3,8.5,1955,2.4,2.6,50,-68,1,198
393,20250930,DEV-00121,Online,97.2,5.1,372,3.3,3.6,88,-67,0,258
394,20251031,DEV-00121,Online,96.5,4.7,1989,2.1,2.0,73,-62,0,141
395,20251130,DEV-00121,Online,95.0,4.3,1581,3.2,1.7,75,-76,1,250
396,20251231,DEV-00121,Online,84.5,5.3,2274,3.0,2.3,81,-72,1,506
397,20260131,DEV-00121,Degraded,60.9,7.9,2128,2.7,3.2,80,-80,3,224
398,20260228,DEV-00121,Online,91.1,6.6,2274,3.3,2.7,75,-62,0,269
399,20260331,DEV-00121,Online,91.5,4.8,847,1.7,1.9,55,-64,1,265
400,20260430,DEV-00121,Online,92.3,5.8,1344,3.1,2.4,68,-70,0,288
401,20250131,DEV-00126,Online,92.5,4.5,2712,2.9,3.6,73,-83,0,566
402,20250228,DEV-00126,Online,81.9,8.1,2110,2.4,2.8,54,-63,1,349
403,20250331,DEV-00126,Online,96.0,4.9,1954,2.6,2.2,59,-83,1,286
404,20250430,DEV-00126,Online,92.1,4.5,1918,3.3,1.9,71,-88,0,80
405,20250531,DEV-00126,Online,92.9,4.2,1494,2.4,1.9,63,-60,2,143
406,20250630,DEV-00126,Online,99.1,8.7,2405,3.1,2.7,75,-72,2,230
407,20250731,DEV-00126,Online,98.4,7.0,2692,3.4,3.3,63,-75,1,279
408,20250831,DEV-00126,Online,92.5,8.2,1575,3.4,2.0,71,-60,1,187
409,20250930,DEV-00126,Online,99.9,4.8,1368,3.4,3.0,54,-82,1,443
410,20251031,DEV-00126,Online,96.8,6.0,1202,3.5,1.8,95,-75,0,249
411,20251130,DEV-00126,Online,94.0,7.6,1374,2.4,1.4,67,-58,2,267
412,20251231,DEV-00126,Degraded,58.9,4.4,962,2.5,2.6,53,-61,0,286
413,20260131,DEV-00126,Online,94.5,7.1,1478,3.2,2.8,57,-62,2,340
414,20260228,DEV-00126,Online,92.7,7.2,3131,1.9,2.8,78,-72,1,408
415,20260331,DEV-00126,Online,87.2,4.1,1215,2.0,3.3,71,-71,0,339
416,20260430,DEV-00126,Online,92.7,3.8,1385,2.3,2.2,61,-71,1,263
417,20250131,DEV-00131,Online,98.0,6.3,3301,2.0,3.6,59,-87,0,227
418,20250228,DEV-00131,Online,95.0,9.2,1583,2.3,3.0,54,-75,1,288
419,20250331,DEV-00131,Online,90.0,7.0,1362,3.4,2.2,67,-90,0,272
420,20250430,DEV-00131,Online,99.9,6.9,1341,3.6,1.4,93,-57,1,246
421,20250531,DEV-00131,Online,99.9,5.6,1028,3.1,2.0,77,-74,1,345
422,20250630,DEV-00131,Online,93.4,7.0,3041,3.7,2.5,67,-63,0,207
423,20250731,DEV-00131,Online,93.8,5.6,2535,3.3,2.6,54,-67,1,230
424,20250831,DEV-00131,Online,94.0,7.6,2559,2.4,3.0,51,-73,2,323
425,20250930,DEV-00131,Online,97.1,5.7,1032,3.0,3.0,57,-80,1,149
426,20251031,DEV-00131,Online,93.9,4.5,300,3.2,1.5,43,-51,0,188
427,20251130,DEV-00131,Online,92.5,4.1,927,3.3,2.8,59,-74,0,230
428,20251231,DEV-00131,Online,99.9,5.6,1221,3.1,2.4,64,-58,0,280
429,20260131,DEV-00131,Online,89.7,5.7,2330,2.4,2.9,55,-81,0,300
430,20260228,DEV-00131,Online,97.1,7.4,2388,2.6,3.1,46,-54,0,252
431,20260331,DEV-00131,Online,93.0,3.6,1941,2.1,2.0,74,-65,0,400
432,20260430,DEV-00131,Online,91.3,4.6,2155,2.0,1.7,72,-64,0,359
433,20250131,DEV-00136,Online,99.9,7.7,2257,2.9,2.8,86,-55,1,277
434,20250228,DEV-00136,Online,98.0,7.5,2558,2.7,3.1,68,-54,1,333
435,20250331,DEV-00136,Online,91.4,5.6,714,3.7,1.3,70,-79,1,430
436,20250430,DEV-00136,Online,99.1,2.7,1376,2.9,1.6,74,-70,1,81
437,20250531,DEV-00136,Online,97.6,7.3,1419,3.3,2.2,62,-61,1,92
438,20250630,DEV-00136,Online,96.6,6.2,2664,3.3,3.2,57,-61,1,80
439,20250731,DEV-00136,Online,92.7,7.5,2744,2.5,3.2,64,-66,0,307
440,20250831,DEV-00136,Online,96.4,6.8,2551,2.2,2.5,70,-61,1,184
441,20250930,DEV-00136,Online,92.7,4.7,1278,4.0,3.0,58,-76,2,246
442,20251031,DEV-00136,Online,87.6,4.9,2106,2.3,2.1,72,-80,0,333
443,20251130,DEV-00136,Online,94.2,5.5,1645,2.7,1.6,74,-71,2,256
444,20251231,DEV-00136,Online,95.3,6.9,732,2.4,2.8,57,-79,0,496
445,20260131,DEV-00136,Online,94.5,8.4,2125,3.5,3.1,64,-78,0,357
446,20260228,DEV-00136,Online,91.6,5.7,2573,2.7,1.9,76,-62,0,280
447,20260331,DEV-00136,Online,94.3,6.8,1847,2.7,2.0,81,-74,0,298
448,20260430,DEV-00136,Online,90.6,5.3,483,3.5,2.4,75,-61,2,288
449,20250131,DEV-00141,Online,96.5,9.2,1723,3.4,2.6,49,-69,0,398
450,20250228,DEV-00141,Online,91.0,8.3,2520,2.7,2.4,88,-55,1,307
451,20250331,DEV-00141,Online,88.6,5.2,1841,3.0,2.1,72,-62,1,80
452,20250430,DEV-00141,Online,99.9,4.6,2337,2.3,1.6,78,-68,1,324
453,20250531,DEV-00141,Online,99.1,8.1,1743,2.9,2.5,70,-88,1,254
454,20250630,DEV-00141,Online,96.7,6.6,2681,3.5,2.7,61,-60,1,324
455,20250731,DEV-00141,Online,96.0,7.2,2637,2.3,3.0,31,-64,2,378
456,20250831,DEV-00141,Offline,61.1,8.3,1980,3.0,2.5,69,-54,0,178
457,20250930,DEV-00141,Online,89.9,5.3,330,2.8,3.2,65,-65,3,80
458,20251031,DEV-00141,Online,96.3,4.9,1930,2.9,2.3,55,-70,2,234
459,20251130,DEV-00141,Online,89.0,7.8,2060,2.7,1.0,60,-71,3,157
460,20251231,DEV-00141,Online,91.6,5.1,1663,3.1,3.2,79,-74,2,185
461,20260131,DEV-00141,Online,91.4,6.0,2380,2.2,2.6,68,-76,2,234
462,20260228,DEV-00141,Online,92.3,9.0,2242,2.8,2.4,55,-85,1,320
463,20260331,DEV-00141,Online,94.3,5.2,2803,2.6,1.7,42,-83,3,237
464,20260430,DEV-00141,Online,97.9,4.6,1917,2.6,2.9,55,-88,3,179
465,20250131,DEV-00146,Online,97.9,7.9,2077,2.6,2.6,64,-87,0,266
466,20250228,DEV-00146,Online,94.1,7.2,2514,2.6,1.8,46,-74,2,311
467,20250331,DEV-00146,Online,97.4,4.7,1340,3.0,2.6,71,-83,3,371
468,20250430,DEV-00146,Online,94.9,5.3,950,2.5,2.4,71,-66,0,350
469,20250531,DEV-00146,Online,92.6,3.8,2304,2.6,1.3,65,-67,2,379
470,20250630,DEV-00146,Online,86.6,7.5,2249,2.3,3.0,83,-86,2,146
471,20250731,DEV-00146,Online,94.4,6.8,2233,3.5,3.0,53,-77,0,475
472,20250831,DEV-00146,Online,93.1,8.9,1856,2.3,1.7,74,-71,0,325
473,20250930,DEV-00146,Online,80.3,3.7,1093,2.7,2.9,78,-76,0,335
474,20251031,DEV-00146,Online,95.6,3.2,1377,3.2,1.3,63,-73,0,211
475,20251130,DEV-00146,Online,95.3,5.5,1137,3.3,1.2,80,-81,1,346
476,20251231,DEV-00146,Online,89.1,5.2,414,2.6,3.9,76,-69,2,227
477,20260131,DEV-00146,Degraded,66.0,8.8,2704,3.6,3.2,72,-66,0,425
478,20260228,DEV-00146,Online,95.5,5.5,1252,2.2,3.2,42,-77,1,292
479,20260331,DEV-00146,Online,88.8,6.1,1138,3.0,2.7,73,-62,1,317
480,20260430,DEV-00146,Online,97.9,7.2,778,1.9,2.3,67,-75,3,408
481,20250131,DEV-00151,Online,94.3,7.8,2748,4.0,2.8,42,-79,0,289
482,20250228,DEV-00151,Online,95.0,8.8,2160,3.0,2.9,69,-83,2,424
483,20250331,DEV-00151,Online,99.9,4.7,1285,3.9,3.0,73,-79,3,497
484,20250430,DEV-00151,Online,99.9,6.0,837,3.0,2.5,72,-72,0,356
485,20250531,DEV-00151,Online,98.5,5.2,659,3.4,2.4,74,-83,1,274
486,20250630,DEV-00151,Online,90.3,8.1,2046,2.5,3.1,60,-58,1,310
487,20250731,DEV-00151,Degraded,65.2,8.7,2074,3.0,3.3,85,-77,2,192
488,20250831,DEV-00151,Online,90.6,7.5,1269,1.9,3.2,63,-85,2,269
489,20250930,DEV-00151,Degraded,62.9,5.5,1453,2.5,3.5,74,-72,1,233
490,20251031,DEV-00151,Online,89.0,4.6,992,3.5,1.2,69,-67,0,310
491,20251130,DEV-00151,Online,89.7,5.9,1282,2.8,1.8,81,-87,1,210
492,20251231,DEV-00151,Online,92.2,4.3,927,2.9,2.7,63,-66,1,228
493,20260131,DEV-00151,Online,96.4,8.2,2458,3.7,2.3,65,-56,0,227
494,20260228,DEV-00151,Online,91.1,5.3,2104,3.2,2.8,50,-82,1,190
495,20260331,DEV-00151,Online,89.6,5.0,2327,2.8,1.7,74,-63,3,373
496,20260430,DEV-00151,Online,91.0,4.6,1100,2.8,1.4,77,-66,1,262
497,20250131,DEV-00156,Online,96.4,7.0,1870,2.4,2.8,56,-76,1,391
498,20250228,DEV-00156,Online,95.2,4.6,2145,3.0,2.6,48,-82,0,419
499,20250331,DEV-00156,Online,87.0,4.0,1591,3.2,1.5,80,-66,0,414
500,20250430,DEV-00156,Offline,61.2,4.6,1917,2.9,1.2,90,-74,1,150
501,20250531,DEV-00156,Online,94.4,4.8,1056,2.7,2.8,52,-50,0,302
502,20250630,DEV-00156,Online,91.3,5.1,2106,2.4,2.6,42,-60,2,319
503,20250731,DEV-00156,Online,94.2,7.7,1709,2.9,1.9,65,-82,4,286
504,20250831,DEV-00156,Online,96.9,9.6,2094,3.3,2.9,65,-69,1,228
505,20250930,DEV-00156,Online,91.9,5.2,532,2.7,2.6,65,-83,2,381
506,20251031,DEV-00156,Offline,58.1,6.0,1173,2.5,2.3,73,-79,0,294
507,20251130,DEV-00156,Online,96.3,5.6,1324,3.9,2.3,75,-56,3,315
508,20251231,DEV-00156,Online,91.6,4.5,1395,2.9,2.2,47,-68,3,320
509,20260131,DEV-00156,Online,92.3,6.3,2319,2.5,1.9,83,-63,1,169
510,20260228,DEV-00156,Online,90.7,8.6,1990,2.9,2.6,73,-82,1,264
511,20260331,DEV-00156,Online,99.9,6.5,1138,3.5,1.4,71,-68,1,340
512,20260430,DEV-00156,Degraded,61.6,4.0,1667,2.4,1.3,51,-76,2,269
513,20250131,DEV-00161,Online,86.2,8.4,2155,2.9,3.6,81,-94,1,364
514,20250228,DEV-00161,Online,97.1,5.0,1292,3.5,3.3,63,-65,1,325
515,20250331,DEV-00161,Online,95.4,3.8,981,2.9,1.8,71,-65,1,321
516,20250430,DEV-00161,Online,92.2,6.2,1186,3.4,2.3,66,-89,0,304
517,20250531,DEV-00161,Online,96.8,3.5,1568,3.0,2.6,83,-61,1,300
518,20250630,DEV-00161,Online,96.1,5.7,2551,1.8,2.9,65,-51,0,430
519,20250731,DEV-00161,Online,92.5,7.5,2570,2.3,3.5,61,-85,0,306
520,20250831,DEV-00161,Online,89.0,7.0,1480,2.3,3.2,68,-56,1,242
521,20250930,DEV-00161,Online,92.3,4.5,525,3.5,3.3,76,-54,0,448
522,20251031,DEV-00161,Online,94.9,6.4,580,3.1,1.4,64,-81,2,291
523,20251130,DEV-00161,Online,96.5,6.1,1802,3.8,2.3,50,-69,1,229
524,20251231,DEV-00161,Online,88.9,3.4,1484,1.7,3.0,67,-75,1,271
525,20260131,DEV-00161,Online,92.7,9.6,2391,3.0,2.7,57,-72,0,285
526,20260228,DEV-00161,Online,96.3,5.3,2455,1.5,3.0,87,-75,1,548
527,20260331,DEV-00161,Online,98.5,6.2,1452,2.0,1.8,61,-64,0,233
528,20260430,DEV-00161,Online,91.1,4.5,1332,2.8,1.7,58,-69,0,327
529,20250131,DEV-00166,Online,95.3,7.6,1948,2.9,2.4,40,-68,0,386
530,20250228,DEV-00166,Online,92.9,7.4,2291,3.2,3.2,62,-66,0,253
531,20250331,DEV-00166,Online,99.9,5.5,1822,2.2,1.5,60,-74,2,275
532,20250430,DEV-00166,Online,99.5,6.1,1831,2.5,1.6,56,-75,2,203
533,20250531,DEV-00166,Online,92.5,5.2,1636,3.9,1.9,79,-79,0,154
534,20250630,DEV-00166,Online,99.9,5.7,2075,1.7,1.8,60,-71,1,319
535,20250731,DEV-00166,Online,94.6,7.2,1777,2.3,2.9,64,-63,2,226
536,20250831,DEV-00166,Online,87.2,7.1,2482,2.6,2.7,84,-61,0,276
537,20250930,DEV-00166,Online,89.2,4.0,2092,3.5,2.8,65,-78,0,366
538,20251031,DEV-00166,Online,90.5,3.2,1382,3.8,1.6,71,-70,0,441
539,20251130,DEV-00166,Online,99.9,5.1,2559,2.5,2.0,54,-54,1,454
540,20251231,DEV-00166,Online,85.8,6.4,1256,2.6,3.1,70,-76,0,359
541,20260131,DEV-00166,Online,99.9,5.4,2220,3.3,3.7,77,-60,3,248
542,20260228,DEV-00166,Online,95.1,5.2,1124,2.2,2.5,91,-59,0,245
543,20260331,DEV-00166,Online,89.2,6.4,1374,2.8,2.1,59,-92,1,245
544,20260430,DEV-00166,Online,89.8,4.0,1544,2.7,1.7,66,-63,2,267
545,20250131,DEV-00171,Online,94.6,5.5,2124,2.6,2.3,61,-95,0,405
546,20250228,DEV-00171,Online,90.7,7.9,2394,2.5,2.7,93,-86,1,282
547,20250331,DEV-00171,Online,98.0,4.9,1727,2.9,2.0,68,-77,3,170
548,20250430,DEV-00171,Online,93.5,5.7,1406,2.4,1.8,56,-50,2,295
549,20250531,DEV-00171,Online,96.1,6.4,1479,3.0,2.1,62,-76,2,121
550,20250630,DEV-00171,Online,97.3,8.0,2289,3.5,3.0,78,-74,0,253
551,20250731,DEV-00171,Online,91.8,5.5,1910,3.1,3.0,43,-67,1,268
552,20250831,DEV-00171,Online,94.3,8.4,2355,2.4,3.4,60,-86,0,270
553,20250930,DEV-00171,Online,99.9,4.9,1508,2.6,2.9,89,-68,1,369
554,20251031,DEV-00171,Degraded,62.1,2.7,1700,2.1,2.4,69,-72,0,109
555,20251130,DEV-00171,Degraded,63.5,4.3,1427,1.9,1.9,62,-85,1,290
556,20251231,DEV-00171,Online,95.3,4.9,791,3.3,2.3,90,-69,1,311
557,20260131,DEV-00171,Online,99.9,6.8,2913,3.6,2.7,61,-54,1,273
558,20260228,DEV-00171,Online,94.1,7.8,2013,3.7,2.5,69,-73,0,252
559,20260331,DEV-00171,Online,92.4,4.8,1779,2.0,1.5,77,-94,1,247
560,20260430,DEV-00171,Online,94.1,7.7,835,2.3,1.6,51,-72,1,163
561,20250131,DEV-00176,Online,95.6,8.3,2462,2.5,2.5,59,-72,1,157
562,20250228,DEV-00176,Degraded,57.0,6.1,2252,3.0,3.0,70,-82,0,371
563,20250331,DEV-00176,Online,94.4,5.2,2100,2.2,1.7,76,-80,1,329
564,20250430,DEV-00176,Online,89.8,5.2,849,2.0,2.4,35,-72,0,80
565,20250531,DEV-00176,Online,96.1,4.8,1655,3.0,2.1,61,-67,2,389
566,20250630,DEV-00176,Online,94.5,6.3,2788,3.1,3.7,86,-95,0,290
567,20250731,DEV-00176,Online,90.1,5.9,1636,2.8,3.2,49,-73,3,382
568,20250831,DEV-00176,Degraded,63.1,3.2,2397,1.6,2.4,69,-75,0,106
569,20250930,DEV-00176,Online,99.9,5.0,1991,3.5,3.0,71,-90,0,196
570,20251031,DEV-00176,Online,95.3,2.0,2026,3.3,2.6,46,-81,2,429
571,20251130,DEV-00176,Online,96.6,5.1,2467,3.3,1.8,71,-71,1,158
572,20251231,DEV-00176,Online,91.1,5.2,1507,1.9,1.8,73,-72,1,276
573,20260131,DEV-00176,Offline,60.0,7.2,3023,4.0,3.2,57,-68,1,244
574,20260228,DEV-00176,Online,85.0,6.0,2382,2.3,3.0,83,-78,1,329
575,20260331,DEV-00176,Online,91.1,5.1,634,2.6,1.1,75,-61,0,168
576,20260430,DEV-00176,Degraded,62.1,5.4,1491,2.4,2.0,72,-76,0,374
577,20250131,DEV-00181,Online,95.1,7.2,1756,2.4,2.6,77,-82,3,485
578,20250228,DEV-00181,Online,89.9,6.9,2362,3.2,2.5,59,-69,2,307
579,20250331,DEV-00181,Online,92.6,6.9,1168,2.0,1.7,63,-64,3,268
580,20250430,DEV-00181,Online,94.6,4.8,964,2.1,2.4,63,-78,1,584
581,20250531,DEV-00181,Online,97.1,5.3,1647,3.3,1.4,65,-85,1,185
582,20250630,DEV-00181,Online,94.6,9.1,2563,2.2,3.0,82,-82,1,80
583,20250731,DEV-00181,Online,97.8,5.6,2662,2.0,2.3,74,-75,4,238
584,20250831,DEV-00181,Online,81.8,7.3,773,2.0,3.1,74,-69,1,355
585,20250930,DEV-00181,Online,93.7,4.4,1922,3.4,2.0,45,-67,1,109
586,20251031,DEV-00181,Online,94.7,6.6,1784,2.5,1.9,67,-79,0,356
587,20251130,DEV-00181,Online,94.8,6.2,1966,3.2,2.3,47,-60,0,183
588,20251231,DEV-00181,Online,87.3,5.0,2542,2.5,1.5,83,-57,2,319
589,20260131,DEV-00181,Online,99.5,6.6,1934,2.1,2.9,68,-61,1,271
590,20260228,DEV-00181,Online,91.2,8.9,2800,2.4,2.8,57,-54,0,247
591,20260331,DEV-00181,Online,99.6,7.8,1137,1.9,1.4,71,-54,0,380
592,20260430,DEV-00181,Online,91.5,5.7,1453,3.6,2.6,65,-69,0,285
593,20250131,DEV-00186,Online,90.3,6.5,3011,3.0,2.4,67,-64,0,383
594,20250228,DEV-00186,Online,96.4,7.2,3142,3.0,2.7,60,-63,2,80
595,20250331,DEV-00186,Online,90.8,5.6,1200,3.1,2.5,77,-77,0,248
596,20250430,DEV-00186,Online,94.8,6.0,1314,2.6,2.1,53,-66,1,80
597,20250531,DEV-00186,Online,94.8,5.8,1222,2.6,2.3,74,-67,1,204
598,20250630,DEV-00186,Online,92.0,8.0,1550,2.0,2.5,69,-62,0,458
599,20250731,DEV-00186,Online,91.5,7.9,2031,2.7,2.6,69,-58,0,355
600,20250831,DEV-00186,Online,90.6,5.3,2010,3.0,2.9,67,-50,0,325
601,20250930,DEV-00186,Online,98.5,4.9,1183,3.4,3.1,51,-62,3,204
602,20251031,DEV-00186,Online,95.4,3.6,2477,3.2,1.0,48,-56,3,279
603,20251130,DEV-00186,Online,99.9,5.3,2185,1.6,2.1,36,-70,0,212
604,20251231,DEV-00186,Online,95.3,7.1,1205,2.4,3.2,89,-58,1,182
605,20260131,DEV-00186,Online,92.4,6.3,1998,3.9,2.2,86,-58,0,496
606,20260228,DEV-00186,Online,91.3,8.0,2826,3.5,2.5,70,-78,2,422
607,20260331,DEV-00186,Online,89.1,7.1,1656,2.6,2.6,69,-71,1,232
608,20260430,DEV-00186,Online,99.9,3.6,1124,3.4,2.5,64,-66,1,164
609,20250131,DEV-00191,Online,97.8,5.2,2265,2.6,3.3,52,-71,1,287
610,20250228,DEV-00191,Online,92.4,4.3,1708,2.5,3.2,65,-87,0,321
611,20250331,DEV-00191,Online,99.9,6.5,2002,3.9,2.1,63,-80,1,355
612,20250430,DEV-00191,Offline,58.9,4.4,1425,2.7,2.1,72,-59,1,176
613,20250531,DEV-00191,Online,97.2,5.0,1663,2.9,1.2,98,-65,1,268
614,20250630,DEV-00191,Online,89.3,7.8,2328,2.3,3.0,73,-62,1,278
615,20250731,DEV-00191,Online,87.9,8.3,2131,3.8,3.7,64,-73,0,145
616,20250831,DEV-00191,Online,89.6,6.2,1753,2.6,3.6,63,-75,0,437
617,20250930,DEV-00191,Online,94.1,5.4,1564,3.2,2.6,65,-50,1,352
618,20251031,DEV-00191,Online,92.9,3.4,788,2.7,1.7,76,-87,1,253
619,20251130,DEV-00191,Online,92.7,6.1,2127,3.0,1.9,85,-71,1,253
620,20251231,DEV-00191,Online,93.5,5.2,1273,2.5,3.9,98,-79,0,214
621,20260131,DEV-00191,Online,96.1,5.8,2603,3.0,2.6,89,-76,0,188
622,20260228,DEV-00191,Online,99.3,7.8,2725,2.0,2.5,76,-62,3,177
623,20260331,DEV-00191,Online,92.8,5.8,739,3.6,2.0,70,-65,1,163
624,20260430,DEV-00191,Online,91.0,5.0,1193,3.1,2.4,80,-68,0,390
625,20250131,DEV-00196,Online,93.8,6.2,1744,2.4,3.0,73,-72,1,235
626,20250228,DEV-00196,Online,96.0,7.0,803,1.9,2.6,80,-69,5,343
627,20250331,DEV-00196,Online,97.7,9.6,1241,2.4,1.4,56,-82,1,376
