LoanSnapshotID,DateKey,LoanID,CustomerID,ProductID,RegionID,DisbursementDate,LoanAmountKES,OutstandingKES,PARBucket,DaysOverdue,Status,CreditScore,CollectionAgentID
256,20250331,LN-00019,CUST-03839,PROD-001,REG-07,2023-10-08,95000,26335,Current,0,Active,599,
257,20250430,LN-00019,CUST-03839,PROD-001,REG-07,2023-10-08,95000,22290,Current,0,Active,599,
258,20250531,LN-00019,CUST-03839,PROD-001,REG-07,2023-10-08,95000,18161,Current,0,Active,599,
259,20250630,LN-00019,CUST-03839,PROD-001,REG-07,2023-10-08,95000,14144,Current,0,Active,599,
260,20250731,LN-00019,CUST-03839,PROD-001,REG-07,2023-10-08,95000,10194,Current,0,Active,599,
261,20250831,LN-00019,CUST-03839,PROD-001,REG-07,2023-10-08,95000,6105,Current,0,Active,599,
262,20250930,LN-00019,CUST-03839,PROD-001,REG-07,2023-10-08,95000,2413,Current,0,Active,599,
263,20251031,LN-00019,CUST-03839,PROD-001,REG-07,2023-10-08,95000,0,Current,0,Completed,599,
264,20240531,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,89773,Current,0,Active,650,
265,20240630,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,84415,Current,0,Active,650,
266,20240731,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,79556,Current,0,Active,650,
267,20240831,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,74262,Current,0,Active,650,
268,20240930,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,68850,Current,0,Active,650,
269,20241031,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,63930,Current,0,Active,650,
270,20241130,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,58472,Current,0,Active,650,
271,20241231,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,53863,Current,0,Active,650,
272,20250131,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,48970,Current,0,Active,650,
273,20250228,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,44155,Current,0,Active,650,
274,20250331,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,39001,Current,0,Active,650,
275,20250430,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,34296,Current,0,Active,650,
276,20250531,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,29718,Current,0,Active,650,
277,20250630,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,24346,Current,0,Active,650,
278,20250731,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,19131,Current,0,Active,650,
279,20250831,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,14252,Current,0,Active,650,
280,20250930,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,8717,Current,0,Active,650,
281,20251031,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,3405,Current,0,Active,650,
282,20251130,LN-00020,CUST-01057,PROD-001,REG-06,2024-05-01,95000,0,Current,0,Completed,650,
283,20240630,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,64103,Current,0,Active,814,
284,20240731,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,60689,Current,0,Active,814,
285,20240831,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,56828,Current,0,Active,814,
286,20240930,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,53217,Current,0,Active,814,
287,20241031,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,49913,Current,0,Active,814,
288,20241130,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,46121,Current,0,Active,814,
289,20241231,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,42182,Current,0,Active,814,
290,20250131,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,38441,Current,0,Active,814,
291,20250228,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,34584,Current,0,Active,814,
292,20250331,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,30892,Current,0,Active,814,
293,20250430,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,27312,Current,0,Active,814,
294,20250531,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,23520,Current,0,Active,814,
295,20250630,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,19874,Current,0,Active,814,
296,20250731,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,15984,Current,0,Active,814,
297,20250831,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,12478,Current,0,Active,814,
298,20250930,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,8937,Current,0,Active,814,
299,20251031,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,5550,Current,0,Active,814,
300,20251130,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,2098,Current,0,Active,814,
301,20251231,LN-00021,CUST-02939,PROD-003,REG-02,2024-06-10,68000,0,Current,0,Completed,814,
302,20231130,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,93113,1-30d,20,Active,436,AGT-C07
303,20231231,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,91109,31-60d,39,Active,426,AGT-C14
304,20240131,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,89051,31-60d,57,Active,417,AGT-C08
305,20240229,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,87748,61-90d,83,Active,404,AGT-C14
306,20240331,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,85995,91-180d,104,Default,394,AGT-C01
307,20240430,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,84643,91-180d,129,Active,381,AGT-C10
308,20240531,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,81131,91-180d,119,Active,386,AGT-C10
309,20240630,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,79552,91-180d,142,Active,375,AGT-C13
310,20240731,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,77931,91-180d,165,Active,363,AGT-C09
311,20240831,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,75021,91-180d,155,Active,368,AGT-C08
312,20240930,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,71509,91-180d,145,Default,373,AGT-C13
313,20241031,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,69207,91-180d,161,Active,365,AGT-C15
314,20241130,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,67123,91-180d,179,Active,356,AGT-C01
315,20241231,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,63889,91-180d,169,Active,361,AGT-C06
316,20250131,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,60728,91-180d,159,Active,366,AGT-C02
317,20250228,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,57912,91-180d,149,Default,371,AGT-C08
318,20250331,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,55253,91-180d,161,Active,365,AGT-C03
319,20250430,LN-00022,CUST-02538,PROD-001,REG-02,2023-11-19,95000,53616,180d+,183,Written Off,354,AGT-C02
320,20250531,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,87586,Current,0,Active,801,
321,20250630,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,80601,Current,0,Active,801,
322,20250731,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,72453,Current,0,Active,801,
323,20250831,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,64756,Current,0,Active,801,
324,20250930,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,56759,Current,0,Active,801,
325,20251031,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,49268,Current,0,Active,801,
326,20251130,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,41956,Current,0,Active,801,
327,20251231,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,34174,Current,0,Active,801,
328,20260131,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,25879,Current,0,Active,801,
329,20260228,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,18726,Current,0,Active,801,
330,20260331,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,10791,Current,0,Active,801,
331,20260430,LN-00024,CUST-00832,PROD-001,REG-06,2025-05-12,95000,2735,Current,0,Active,801,
332,20231231,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,71776,Current,0,Active,633,
333,20240131,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,65064,Current,0,Active,633,
334,20240229,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,58679,Current,0,Active,633,
335,20240331,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,52313,Current,0,Active,633,
336,20240430,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,46764,Current,0,Active,633,
337,20240531,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,40165,Current,0,Active,633,
338,20240630,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,33579,Current,0,Active,633,
339,20240731,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,26838,Current,0,Active,633,
340,20240831,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,21280,Current,0,Active,633,
341,20240930,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,15271,Current,0,Active,633,
342,20241031,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,8471,Current,0,Active,633,
343,20241130,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,1861,Current,0,Active,633,
344,20241231,LN-00025,CUST-00147,PROD-002,REG-02,2023-12-01,78000,0,Current,0,Completed,633,
345,20251031,LN-00026,CUST-03763,PROD-002,REG-02,2025-10-09,78000,74928,Current,0,Active,741,
346,20251130,LN-00026,CUST-03763,PROD-002,REG-02,2025-10-09,78000,71518,Current,0,Active,741,
347,20251231,LN-00026,CUST-03763,PROD-002,REG-02,2025-10-09,78000,68439,Current,0,Active,741,
348,20260131,LN-00026,CUST-03763,PROD-002,REG-02,2025-10-09,78000,65396,Current,0,Active,741,
349,20260228,LN-00026,CUST-03763,PROD-002,REG-02,2025-10-09,78000,62539,Current,0,Active,741,
350,20260331,LN-00026,CUST-03763,PROD-002,REG-02,2025-10-09,78000,59596,Current,0,Active,741,
351,20260430,LN-00026,CUST-03763,PROD-002,REG-02,2025-10-09,78000,56323,Current,0,Active,741,
352,20240430,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,89592,Current,0,Active,692,
353,20240531,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,84373,Current,0,Active,692,
354,20240630,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,79463,Current,0,Active,692,
355,20240731,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,74552,Current,0,Active,692,
356,20240831,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,69895,Current,0,Active,692,
357,20240930,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,64949,Current,0,Active,692,
358,20241031,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,59951,Current,0,Active,692,
359,20241130,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,55188,Current,0,Active,692,
360,20241231,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,49813,Current,0,Active,692,
361,20250131,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,44537,Current,0,Active,692,
362,20250228,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,40008,Current,0,Active,692,
363,20250331,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,34837,Current,0,Active,692,
364,20250430,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,29864,Current,0,Active,692,
365,20250531,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,24612,Current,0,Active,692,
366,20250630,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,19939,Current,0,Active,692,
367,20250731,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,15279,Current,0,Active,692,
368,20250831,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,10763,Current,0,Active,692,
369,20250930,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,5919,Current,0,Active,692,
370,20251031,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,1294,Current,0,Active,692,
371,20251130,LN-00027,CUST-01183,PROD-001,REG-01,2024-04-07,95000,0,Current,0,Completed,692,
372,20240331,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,89722,Current,0,Active,684,
373,20240430,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,84640,Current,0,Active,684,
374,20240531,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,79695,Current,0,Active,684,
375,20240630,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,74650,Current,0,Active,684,
376,20240731,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,69540,Current,0,Active,684,
377,20240831,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,64635,Current,0,Active,684,
378,20240930,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,59832,Current,0,Active,684,
379,20241031,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,54404,Current,0,Active,684,
380,20241130,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,49916,Current,0,Active,684,
381,20241231,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,45185,Current,0,Active,684,
382,20250131,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,40291,Current,0,Active,684,
383,20250228,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,34947,Current,0,Active,684,
384,20250331,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,30349,Current,0,Active,684,
385,20250430,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,24916,Current,0,Active,684,
386,20250531,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,20231,Current,0,Active,684,
387,20250630,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,15090,Current,0,Active,684,
388,20250731,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,10292,Current,0,Active,684,
389,20250831,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,5187,Current,0,Active,684,
390,20250930,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,91,Current,0,Active,684,
391,20251031,LN-00028,CUST-00630,PROD-001,REG-03,2024-03-25,95000,0,Current,0,Completed,684,
392,20230331,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,87108,Current,0,Active,567,
393,20230430,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,80150,Current,0,Active,567,
394,20230531,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,73291,Current,0,Active,567,
395,20230630,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,65297,Current,0,Active,567,
396,20230731,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,57404,Current,0,Active,567,
397,20230831,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,50174,Current,0,Active,567,
398,20230930,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,42696,Current,0,Active,567,
399,20231031,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,35769,Current,0,Active,567,
400,20231130,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,27999,Current,0,Active,567,
401,20231231,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,19940,Current,0,Active,567,
402,20240131,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,12857,Current,0,Active,567,
403,20240229,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,4818,Current,0,Active,567,
404,20240331,LN-00029,CUST-00842,PROD-001,REG-08,2023-03-26,95000,0,Current,0,Completed,567,
405,20250731,LN-00030,CUST-01560,PROD-001,REG-01,2025-07-30,95000,91316,Current,0,Active,658,
406,20250831,LN-00030,CUST-01560,PROD-001,REG-01,2025-07-30,95000,87931,Current,0,Active,658,
407,20250930,LN-00030,CUST-01560,PROD-001,REG-01,2025-07-30,95000,84130,Current,0,Active,658,
408,20251031,LN-00030,CUST-01560,PROD-001,REG-01,2025-07-30,95000,80324,Current,0,Active,658,
409,20251130,LN-00030,CUST-01560,PROD-001,REG-01,2025-07-30,95000,76734,Current,0,Active,658,
410,20251231,LN-00030,CUST-01560,PROD-001,REG-01,2025-07-30,95000,72640,Current,0,Active,658,
411,20260131,LN-00030,CUST-01560,PROD-001,REG-01,2025-07-30,95000,69118,Current,0,Active,658,
412,20260228,LN-00030,CUST-01560,PROD-001,REG-01,2025-07-30,95000,65220,Current,0,Active,658,
413,20260331,LN-00030,CUST-01560,PROD-001,REG-01,2025-07-30,95000,61455,Current,0,Active,658,
414,20260430,LN-00030,CUST-01560,PROD-001,REG-01,2025-07-30,95000,57973,Current,0,Active,658,
415,20250630,LN-00031,CUST-00172,PROD-003,REG-03,2025-06-07,68000,65203,Current,0,Active,850,
416,20250731,LN-00031,CUST-00172,PROD-003,REG-03,2025-06-07,68000,62689,Current,0,Active,850,
417,20250831,LN-00031,CUST-00172,PROD-003,REG-03,2025-06-07,68000,60279,Current,0,Active,850,
418,20250930,LN-00031,CUST-00172,PROD-003,REG-03,2025-06-07,68000,57341,Current,0,Active,850,
419,20251031,LN-00031,CUST-00172,PROD-003,REG-03,2025-06-07,68000,54396,Current,0,Active,850,
420,20251130,LN-00031,CUST-00172,PROD-003,REG-03,2025-06-07,68000,51690,Current,0,Active,850,
421,20251231,LN-00031,CUST-00172,PROD-003,REG-03,2025-06-07,68000,48785,Current,0,Active,850,
422,20260131,LN-00031,CUST-00172,PROD-003,REG-03,2025-06-07,68000,46081,Current,0,Active,850,
423,20260228,LN-00031,CUST-00172,PROD-003,REG-03,2025-06-07,68000,43462,Current,0,Active,850,
424,20260331,LN-00031,CUST-00172,PROD-003,REG-03,2025-06-07,68000,40909,Current,0,Active,850,
425,20260430,LN-00031,CUST-00172,PROD-003,REG-03,2025-06-07,68000,38484,Current,0,Active,850,
426,20250331,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,25858,Current,0,Active,572,
427,20250430,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,23854,Current,0,Active,572,
428,20250531,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,21623,Current,0,Active,572,
429,20250630,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,19573,Current,0,Active,572,
430,20250731,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,17504,Current,0,Active,572,
431,20250831,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,15245,Current,0,Active,572,
432,20250930,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,13249,Current,0,Active,572,
433,20251031,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,11223,Current,0,Active,572,
434,20251130,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,9170,Current,0,Active,572,
435,20251231,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,7076,Current,0,Active,572,
436,20260131,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,4877,Current,0,Active,572,
437,20260228,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,2702,Current,0,Active,572,
438,20260331,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,700,Current,0,Active,572,
439,20260430,LN-00032,CUST-02542,PROD-006,REG-07,2025-03-06,28000,0,Current,0,Completed,572,
440,20260131,LN-00033,CUST-04808,PROD-002,REG-02,2026-01-13,78000,73527,Current,0,Active,620,
441,20260228,LN-00033,CUST-04808,PROD-002,REG-02,2026-01-13,78000,69610,Current,0,Active,620,
442,20260331,LN-00033,CUST-04808,PROD-002,REG-02,2026-01-13,78000,65850,Current,0,Active,620,
443,20260430,LN-00033,CUST-04808,PROD-002,REG-02,2026-01-13,78000,61727,Current,0,Active,620,
444,20250630,LN-00034,CUST-01035,PROD-001,REG-02,2025-06-22,95000,87312,Current,0,Active,703,
445,20250731,LN-00034,CUST-01035,PROD-001,REG-02,2025-06-22,95000,79253,Current,0,Active,703,
446,20250831,LN-00034,CUST-01035,PROD-001,REG-02,2025-06-22,95000,71742,Current,0,Active,703,
447,20250930,LN-00034,CUST-01035,PROD-001,REG-02,2025-06-22,95000,63445,Current,0,Active,703,
448,20251031,LN-00034,CUST-01035,PROD-001,REG-02,2025-06-22,95000,56180,Current,0,Active,703,
449,20251130,LN-00034,CUST-01035,PROD-001,REG-02,2025-06-22,95000,48020,Current,0,Active,703,
450,20251231,LN-00034,CUST-01035,PROD-001,REG-02,2025-06-22,95000,41188,Current,0,Active,703,
451,20260131,LN-00034,CUST-01035,PROD-001,REG-02,2025-06-22,95000,33560,Current,0,Active,703,
452,20260228,LN-00034,CUST-01035,PROD-001,REG-02,2025-06-22,95000,25574,Current,0,Active,703,
453,20260331,LN-00034,CUST-01035,PROD-001,REG-02,2025-06-22,95000,17912,Current,0,Active,703,
454,20260430,LN-00034,CUST-01035,PROD-001,REG-02,2025-06-22,95000,10897,Current,0,Active,703,
455,20250531,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,91170,Current,0,Active,728,
456,20250630,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,87622,Current,0,Active,728,
457,20250731,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,83980,Current,0,Active,728,
458,20250831,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,79871,Current,0,Active,728,
459,20250930,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,76493,Current,0,Active,728,
460,20251031,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,72816,Current,0,Active,728,
461,20251130,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,69024,Current,0,Active,728,
462,20251231,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,64955,Current,0,Active,728,
463,20260131,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,60924,Current,0,Active,728,
464,20260228,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,57344,Current,0,Active,728,
465,20260331,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,53655,Current,0,Active,728,
466,20260430,LN-00035,CUST-04129,PROD-001,REG-06,2025-05-27,95000,50105,Current,0,Active,728,
467,20241231,LN-00036,CUST-03554,PROD-002,REG-02,2024-12-24,78000,74628,Current,0,Active,591,
468,20250131,LN-00036,CUST-03554,PROD-002,REG-02,2024-12-24,78000,71800,Current,0,Active,591,
469,20250228,LN-00036,CUST-03554,PROD-002,REG-02,2024-12-24,78000,68797,Current,0,Active,591,
470,20250331,LN-00036,CUST-03554,PROD-002,REG-02,2024-12-24,78000,65770,Current,0,Active,591,
471,20250430,LN-00036,CUST-03554,PROD-002,REG-02,2024-12-24,78000,62947,Current,0,Active,591,
472,20250531,LN-00036,CUST-03554,PROD-002,REG-02,2024-12-24,78000,59793,Current,0,Active,591,
473,20250630,LN-00036,CUST-03554,PROD-002,REG-02,2024-12-24,78000,56426,Current,0,Active,591,
474,20250731,LN-00036,CUST-03554,PROD-002,REG-02,2024-12-24,78000,53348,Current,0,Active,591,
475,20250831,LN-00036,CUST-03554,PROD-002,REG-02,2024-12-24,78000,50309,Current,0,Active,591,
476,20250930,LN-00036,CUST-03554,PROD-002,REG-02,2024-12-24,78000,47392,Current,0,Active,591,
477,20251031,LN-00036,CUST-03554,PROD-002,REG-02,2024-12-24,78000,44019,Current,0,Active,591,
