TransactionID,DateKey,CustomerID,ProductID,ChannelID,AgentID,CountyID,UnitsSold,RevenueKES,PaymentType,LeadSource,DaysToClose
TXN-00240,20230201,CUST-03311,PROD-001,CH-03,AGT-046,CTY-007,1,88056,Cash,Referral,10
TXN-00241,20230202,CUST-03322,PROD-002,CH-02,AGT-008,CTY-042,1,84443,PAYG,Referral,14
TXN-00242,20230223,CUST-00239,PROD-006,CH-02,AGT-009,CTY-014,1,29843,Cash,Field Agent,20
TXN-00243,20230225,CUST-03773,PROD-008,CH-02,AGT-033,CTY-016,1,3231,PAYG,Field Agent,17
TXN-00244,20230218,CUST-03145,PROD-001,CH-01,AGT-051,CTY-042,1,93539,Cash,Radio,10
TXN-00245,20230212,CUST-02196,PROD-001,CH-02,AGT-002,CTY-036,1,91908,PAYG,Referral,5
TXN-00246,20230224,CUST-00217,PROD-001,CH-01,AGT-041,CTY-008,1,86209,PAYG,Field Agent,5
TXN-00247,20230205,CUST-03710,PROD-003,CH-02,AGT-031,CTY-003,1,72594,PAYG,Referral,15
TXN-00248,20230204,CUST-01735,PROD-008,CH-01,AGT-007,CTY-019,1,2135,PAYG,Social Media,8
TXN-00249,20230213,CUST-00028,PROD-005,CH-02,AGT-014,CTY-039,1,14080,Cash,Field Agent,29
TXN-00250,20230203,CUST-02180,PROD-005,CH-02,AGT-059,CTY-007,1,15323,PAYG,Social Media,24
TXN-00251,20230214,CUST-03103,PROD-002,CH-02,AGT-025,CTY-021,1,87597,Cash,Radio,22
TXN-00252,20230209,CUST-00810,PROD-007,CH-01,AGT-073,CTY-020,1,8508,PAYG,Referral,14
TXN-00253,20230208,CUST-04261,PROD-003,CH-02,AGT-053,CTY-005,1,59747,PAYG,Field Agent,5
TXN-00254,20230206,CUST-04600,PROD-002,CH-01,AGT-039,CTY-003,1,71536,PAYG,Walk-in,23
TXN-00255,20230222,CUST-00995,PROD-006,CH-01,AGT-049,CTY-039,1,31827,PAYG,Field Agent,5
TXN-00256,20230222,CUST-03111,PROD-007,CH-01,AGT-044,CTY-026,1,7795,Cash,Field Agent,5
TXN-00257,20230208,CUST-03804,PROD-008,CH-02,AGT-066,CTY-043,1,1909,PAYG,Radio,26
TXN-00258,20230205,CUST-04712,PROD-001,CH-01,AGT-013,CTY-037,1,87474,PAYG,Walk-in,5
TXN-00259,20230207,CUST-03165,PROD-008,CH-01,AGT-012,CTY-002,1,3234,PAYG,Referral,12
TXN-00260,20230214,CUST-01853,PROD-003,CH-02,AGT-034,CTY-013,1,60109,PAYG,Referral,10
TXN-00261,20230206,CUST-01561,PROD-007,CH-02,AGT-023,CTY-013,1,7069,PAYG,Field Agent,45
TXN-00262,20230216,CUST-01654,PROD-007,CH-02,AGT-012,CTY-018,1,6838,Cash,Trade Show,8
TXN-00263,20230202,CUST-04168,PROD-001,CH-01,AGT-042,CTY-029,1,88562,PAYG,Field Agent,15
TXN-00264,20230228,CUST-00454,PROD-005,CH-01,AGT-023,CTY-014,1,17325,Cash,Referral,9
TXN-00265,20230226,CUST-01884,PROD-001,CH-01,AGT-011,CTY-002,1,101274,Cash,Field Agent,41
TXN-00266,20230219,CUST-00624,PROD-006,CH-02,AGT-069,CTY-043,1,25863,PAYG,Social Media,10
TXN-00267,20230217,CUST-01478,PROD-007,CH-01,AGT-068,CTY-021,1,6661,Cash,Field Agent,5
TXN-00268,20230227,CUST-00996,PROD-007,CH-01,AGT-068,CTY-037,1,8328,Cash,Walk-in,26
TXN-00269,20230228,CUST-00710,PROD-001,CH-01,AGT-039,CTY-014,1,100571,PAYG,Referral,13
TXN-00270,20230201,CUST-04463,PROD-007,CH-01,AGT-008,CTY-019,1,7558,Cash,Referral,45
TXN-00271,20230201,CUST-02584,PROD-007,CH-02,AGT-023,CTY-019,1,9752,PAYG,Field Agent,5
TXN-00272,20230220,CUST-03100,PROD-002,CH-02,AGT-039,CTY-040,1,77930,PAYG,Field Agent,45
TXN-00273,20230205,CUST-00917,PROD-006,CH-01,AGT-059,CTY-008,1,24497,PAYG,Radio,5
TXN-00274,20230205,CUST-02678,PROD-005,CH-01,AGT-013,CTY-014,1,12370,Cash,Referral,5
TXN-00275,20230210,CUST-00989,PROD-006,CH-03,AGT-027,CTY-002,1,28543,PAYG,Referral,14
TXN-00276,20230214,CUST-01617,PROD-007,CH-01,AGT-048,CTY-037,1,8857,PAYG,Social Media,15
TXN-00277,20230221,CUST-04900,PROD-002,CH-02,AGT-009,CTY-040,1,87003,PAYG,Social Media,9
TXN-00278,20230215,CUST-04693,PROD-001,CH-01,AGT-059,CTY-004,1,90446,Cash,Field Agent,23
TXN-00279,20230228,CUST-02730,PROD-001,CH-01,AGT-043,CTY-026,1,85902,Cash,Field Agent,35
TXN-00280,20230225,CUST-02702,PROD-002,CH-01,AGT-005,CTY-005,1,72076,Cash,Field Agent,13
TXN-00281,20230214,CUST-03102,PROD-008,CH-04,AGT-045,CTY-013,1,1448,PAYG,Field Agent,5
TXN-00282,20230224,CUST-02679,PROD-002,CH-02,AGT-017,CTY-007,1,81110,Cash,Field Agent,45
TXN-00283,20230216,CUST-01408,PROD-003,CH-01,AGT-075,CTY-026,1,59861,PAYG,Walk-in,26
TXN-00284,20230204,CUST-01438,PROD-001,CH-03,AGT-059,CTY-018,1,102946,Cash,Referral,5
TXN-00285,20230218,CUST-02421,PROD-001,CH-01,AGT-043,CTY-006,1,88331,Cash,Field Agent,33
TXN-00286,20230221,CUST-04366,PROD-001,CH-01,AGT-074,CTY-004,1,98273,PAYG,Referral,25
TXN-00287,20230225,CUST-00273,PROD-001,CH-01,AGT-014,CTY-042,1,101397,PAYG,Radio,18
TXN-00288,20230211,CUST-03821,PROD-008,CH-02,AGT-065,CTY-018,1,4008,PAYG,Field Agent,10
TXN-00289,20230219,CUST-03947,PROD-003,CH-03,AGT-040,CTY-007,1,75678,Cash,Trade Show,13
TXN-00290,20230219,CUST-04856,PROD-007,CH-01,AGT-040,CTY-043,1,6191,PAYG,Field Agent,38
TXN-00291,20230219,CUST-04661,PROD-002,CH-02,AGT-075,CTY-028,1,71677,PAYG,Field Agent,5
TXN-00292,20230225,CUST-04911,PROD-007,CH-01,AGT-069,CTY-026,1,9005,PAYG,Field Agent,5
TXN-00293,20230221,CUST-04672,PROD-002,CH-02,AGT-035,CTY-008,1,77378,PAYG,Field Agent,16
TXN-00294,20230224,CUST-04588,PROD-001,CH-03,AGT-006,CTY-008,1,99058,Cash,Field Agent,20
TXN-00295,20230213,CUST-02907,PROD-007,CH-02,AGT-007,CTY-036,1,9659,PAYG,Field Agent,21
TXN-00296,20230219,CUST-00038,PROD-002,CH-02,AGT-065,CTY-007,1,82684,Cash,Field Agent,45
TXN-00297,20230210,CUST-03060,PROD-001,CH-01,AGT-079,CTY-043,1,94247,Cash,Field Agent,14
TXN-00298,20230222,CUST-01453,PROD-007,CH-03,AGT-067,CTY-019,1,8588,Cash,Field Agent,40
TXN-00299,20230214,CUST-04083,PROD-002,CH-02,AGT-011,CTY-013,1,78411,PAYG,Social Media,30
TXN-00300,20230205,CUST-01396,PROD-001,CH-01,AGT-002,CTY-037,1,85389,PAYG,Field Agent,5
TXN-00301,20230208,CUST-01638,PROD-004,CH-03,AGT-054,CTY-003,1,49876,PAYG,Social Media,45
TXN-00302,20230204,CUST-00980,PROD-004,CH-01,AGT-067,CTY-038,1,42172,PAYG,Walk-in,5
TXN-00303,20230226,CUST-01209,PROD-003,CH-01,AGT-057,CTY-009,1,66426,Cash,Field Agent,5
TXN-00304,20230210,CUST-04889,PROD-004,CH-01,AGT-013,CTY-038,1,49590,PAYG,Field Agent,5
TXN-00305,20230221,CUST-04399,PROD-003,CH-02,AGT-044,CTY-008,1,60302,Cash,Trade Show,5
TXN-00306,20230207,CUST-03287,PROD-001,CH-01,AGT-017,CTY-013,1,86634,Cash,Field Agent,45
TXN-00307,20230224,CUST-01303,PROD-007,CH-01,AGT-072,CTY-005,1,8006,PAYG,Referral,35
TXN-00308,20230222,CUST-04216,PROD-001,CH-01,AGT-007,CTY-013,1,88946,Cash,Referral,45
TXN-00309,20230204,CUST-04328,PROD-005,CH-02,AGT-025,CTY-015,1,16997,Cash,Referral,23
TXN-00310,20230213,CUST-01824,PROD-008,CH-01,AGT-050,CTY-029,1,1989,PAYG,Referral,14
TXN-00311,20230227,CUST-00529,PROD-004,CH-04,AGT-053,CTY-016,1,44599,PAYG,Trade Show,45
TXN-00312,20230204,CUST-01013,PROD-002,CH-02,AGT-064,CTY-026,1,77886,PAYG,Field Agent,5
TXN-00313,20230206,CUST-02470,PROD-001,CH-03,AGT-042,CTY-029,1,101278,PAYG,Field Agent,8
TXN-00314,20230213,CUST-00971,PROD-007,CH-02,AGT-054,CTY-042,1,8157,PAYG,Social Media,5
TXN-00315,20230211,CUST-00887,PROD-007,CH-01,AGT-077,CTY-001,1,7268,PAYG,Field Agent,5
TXN-00316,20230219,CUST-04768,PROD-003,CH-01,AGT-030,CTY-014,1,72221,Cash,Referral,39
TXN-00317,20230207,CUST-02351,PROD-001,CH-01,AGT-008,CTY-005,1,103176,PAYG,Social Media,22
TXN-00318,20230203,CUST-04113,PROD-007,CH-01,AGT-025,CTY-019,1,7995,Cash,Walk-in,6
TXN-00319,20230225,CUST-01918,PROD-001,CH-02,AGT-062,CTY-019,1,93806,PAYG,Field Agent,45
TXN-00320,20230221,CUST-02844,PROD-001,CH-01,AGT-067,CTY-019,1,85427,PAYG,Walk-in,5
TXN-00321,20230212,CUST-01041,PROD-001,CH-01,AGT-072,CTY-029,1,100024,PAYG,Radio,5
TXN-00322,20230201,CUST-03402,PROD-001,CH-04,AGT-075,CTY-036,1,103856,PAYG,Radio,8
TXN-00323,20230203,CUST-01352,PROD-001,CH-02,AGT-077,CTY-016,1,102123,PAYG,Referral,7
TXN-00324,20230214,CUST-02853,PROD-004,CH-02,AGT-023,CTY-009,1,49643,PAYG,Referral,15
TXN-00325,20230216,CUST-03012,PROD-007,CH-01,AGT-071,CTY-041,1,7098,PAYG,Field Agent,45
TXN-00326,20230208,CUST-03468,PROD-002,CH-04,AGT-034,CTY-019,1,68540,Cash,Field Agent,5
TXN-00327,20230217,CUST-02599,PROD-002,CH-02,AGT-010,CTY-043,1,86904,PAYG,Field Agent,14
TXN-00328,20230214,CUST-03801,PROD-001,CH-02,AGT-035,CTY-029,1,85472,PAYG,Social Media,27
TXN-00329,20230220,CUST-02870,PROD-001,CH-02,AGT-053,CTY-036,1,102455,PAYG,Social Media,45
TXN-00330,20230203,CUST-02334,PROD-005,CH-01,AGT-017,CTY-013,1,12276,Cash,Social Media,45
TXN-00331,20230209,CUST-00991,PROD-008,CH-01,AGT-032,CTY-006,1,2978,Cash,Social Media,13
TXN-00332,20230206,CUST-04342,PROD-001,CH-02,AGT-003,CTY-037,1,104813,PAYG,Walk-in,17
TXN-00333,20230227,CUST-03441,PROD-002,CH-01,AGT-063,CTY-041,1,70818,Cash,Referral,17
TXN-00334,20230203,CUST-01190,PROD-002,CH-01,AGT-072,CTY-020,1,82393,PAYG,Field Agent,13
TXN-00335,20230218,CUST-04235,PROD-003,CH-03,AGT-005,CTY-020,1,73233,PAYG,Referral,5
TXN-00336,20230214,CUST-00935,PROD-001,CH-01,AGT-027,CTY-009,1,85949,PAYG,Social Media,45
TXN-00337,20230227,CUST-03226,PROD-005,CH-03,AGT-075,CTY-003,1,13260,PAYG,Field Agent,5
TXN-00338,20230224,CUST-04218,PROD-001,CH-01,AGT-003,CTY-026,1,92296,PAYG,Trade Show,5
TXN-00339,20230217,CUST-03677,PROD-003,CH-01,AGT-061,CTY-038,1,58346,PAYG,Walk-in,31
TXN-00340,20230203,CUST-03893,PROD-001,CH-02,AGT-012,CTY-037,1,100341,Cash,Walk-in,43
TXN-00341,20230205,CUST-04223,PROD-008,CH-02,AGT-025,CTY-042,1,2250,PAYG,Field Agent,45
TXN-00342,20230213,CUST-00786,PROD-008,CH-02,AGT-018,CTY-009,1,3450,PAYG,Referral,10
TXN-00343,20230218,CUST-03613,PROD-006,CH-03,AGT-032,CTY-040,1,27696,Cash,Social Media,5
TXN-00344,20230222,CUST-02704,PROD-001,CH-01,AGT-065,CTY-037,1,101600,PAYG,Trade Show,6
TXN-00345,20230209,CUST-04384,PROD-006,CH-01,AGT-080,CTY-007,1,31588,PAYG,Social Media,5
TXN-00346,20230211,CUST-02204,PROD-008,CH-04,AGT-024,CTY-037,1,3694,Cash,Field Agent,5
TXN-00347,20230311,CUST-00373,PROD-005,CH-04,AGT-056,CTY-020,1,12518,PAYG,Field Agent,27
TXN-00348,20230314,CUST-04311,PROD-002,CH-01,AGT-033,CTY-015,1,75123,Cash,Referral,18
TXN-00349,20230307,CUST-04177,PROD-001,CH-02,AGT-027,CTY-009,1,91716,PAYG,Walk-in,7
TXN-00350,20230315,CUST-01191,PROD-001,CH-03,AGT-002,CTY-040,1,95604,PAYG,Walk-in,5
TXN-00351,20230302,CUST-00785,PROD-001,CH-01,AGT-051,CTY-037,1,98222,PAYG,Field Agent,5
TXN-00352,20230313,CUST-01594,PROD-001,CH-02,AGT-058,CTY-039,1,90461,Cash,Field Agent,16
TXN-00353,20230321,CUST-02562,PROD-001,CH-04,AGT-018,CTY-040,1,99693,Cash,Referral,25
TXN-00354,20230308,CUST-00378,PROD-001,CH-01,AGT-073,CTY-019,1,90913,PAYG,Referral,10
TXN-00355,20230320,CUST-01534,PROD-004,CH-03,AGT-011,CTY-019,1,38834,Cash,Radio,7
TXN-00356,20230308,CUST-00224,PROD-007,CH-01,AGT-026,CTY-006,1,9596,PAYG,Walk-in,45
TXN-00357,20230328,CUST-03059,PROD-001,CH-03,AGT-001,CTY-013,1,90957,PAYG,Referral,8
TXN-00358,20230318,CUST-03311,PROD-007,CH-02,AGT-020,CTY-007,1,8860,PAYG,Referral,5
TXN-00359,20230325,CUST-02556,PROD-001,CH-03,AGT-069,CTY-008,1,90264,PAYG,Referral,5
TXN-00360,20230326,CUST-03041,PROD-003,CH-02,AGT-008,CTY-018,1,68575,Cash,Field Agent,7
TXN-00361,20230302,CUST-00707,PROD-001,CH-03,AGT-026,CTY-039,1,98266,PAYG,Field Agent,8
TXN-00362,20230319,CUST-00296,PROD-002,CH-04,AGT-078,CTY-039,1,71754,Cash,Field Agent,5
TXN-00363,20230306,CUST-02996,PROD-005,CH-01,AGT-045,CTY-036,1,13154,PAYG,Referral,5
TXN-00364,20230311,CUST-02938,PROD-001,CH-01,AGT-074,CTY-039,1,89800,PAYG,Trade Show,5
TXN-00365,20230312,CUST-03000,PROD-001,CH-03,AGT-007,CTY-037,1,86171,PAYG,Trade Show,5
TXN-00366,20230323,CUST-03998,PROD-001,CH-04,AGT-043,CTY-026,1,95751,PAYG,Referral,45
TXN-00367,20230325,CUST-00865,PROD-002,CH-02,AGT-027,CTY-006,1,78883,Cash,Referral,18
TXN-00368,20230324,CUST-01376,PROD-008,CH-01,AGT-052,CTY-039,1,3431,PAYG,Social Media,22
TXN-00369,20230305,CUST-00995,PROD-006,CH-01,AGT-079,CTY-039,1,26729,Cash,Walk-in,29
TXN-00370,20230305,CUST-02151,PROD-001,CH-01,AGT-019,CTY-014,1,98159,PAYG,Referral,6
TXN-00371,20230314,CUST-00233,PROD-001,CH-02,AGT-054,CTY-015,1,101155,PAYG,Field Agent,5
TXN-00372,20230312,CUST-01737,PROD-002,CH-03,AGT-072,CTY-036,1,79087,Cash,Field Agent,26
TXN-00373,20230319,CUST-03339,PROD-008,CH-02,AGT-038,CTY-008,1,4288,PAYG,Walk-in,16
TXN-00374,20230315,CUST-03601,PROD-001,CH-04,AGT-039,CTY-007,1,88492,PAYG,Field Agent,5
TXN-00375,20230320,CUST-03649,PROD-001,CH-01,AGT-002,CTY-042,1,94828,PAYG,Referral,5
TXN-00376,20230316,CUST-01094,PROD-008,CH-01,AGT-057,CTY-040,1,1824,PAYG,Field Agent,5
TXN-00377,20230312,CUST-02265,PROD-001,CH-02,AGT-017,CTY-043,1,93746,Cash,Field Agent,24
TXN-00378,20230314,CUST-00965,PROD-002,CH-03,AGT-002,CTY-005,1,79826,PAYG,Radio,5
TXN-00379,20230319,CUST-03207,PROD-001,CH-01,AGT-009,CTY-038,1,99130,Cash,Trade Show,10
TXN-00380,20230321,CUST-02869,PROD-002,CH-04,AGT-006,CTY-018,1,82383,PAYG,Field Agent,45
TXN-00381,20230311,CUST-01882,PROD-007,CH-03,AGT-009,CTY-016,1,7463,Cash,Field Agent,5
TXN-00382,20230319,CUST-03116,PROD-001,CH-01,AGT-042,CTY-006,1,89199,PAYG,Field Agent,5
TXN-00383,20230311,CUST-00321,PROD-001,CH-02,AGT-040,CTY-004,1,99100,PAYG,Social Media,32
TXN-00384,20230313,CUST-03787,PROD-002,CH-03,AGT-011,CTY-016,1,74306,PAYG,Walk-in,17
TXN-00385,20230328,CUST-03684,PROD-003,CH-04,AGT-055,CTY-018,1,66290,Cash,Trade Show,5
TXN-00386,20230306,CUST-03360,PROD-002,CH-02,AGT-079,CTY-015,1,84571,Cash,Walk-in,5
TXN-00387,20230319,CUST-00938,PROD-001,CH-01,AGT-072,CTY-002,1,92331,PAYG,Field Agent,5
TXN-00388,20230313,CUST-04454,PROD-008,CH-01,AGT-068,CTY-009,1,4631,Cash,Radio,8
TXN-00389,20230328,CUST-04725,PROD-007,CH-01,AGT-059,CTY-009,1,9072,Cash,Trade Show,5
TXN-00390,20230303,CUST-04461,PROD-008,CH-02,AGT-044,CTY-001,1,4171,Cash,Social Media,40
TXN-00391,20230325,CUST-02033,PROD-001,CH-01,AGT-032,CTY-021,1,88384,PAYG,Referral,5
TXN-00392,20230314,CUST-00554,PROD-001,CH-02,AGT-069,CTY-040,1,104856,Cash,Walk-in,5
TXN-00393,20230319,CUST-01880,PROD-001,CH-01,AGT-069,CTY-039,1,100056,PAYG,Referral,11
TXN-00394,20230310,CUST-01983,PROD-001,CH-01,AGT-060,CTY-019,1,104943,PAYG,Walk-in,19
TXN-00395,20230315,CUST-02187,PROD-002,CH-03,AGT-062,CTY-028,1,75932,PAYG,Field Agent,39
TXN-00396,20230320,CUST-01468,PROD-001,CH-02,AGT-031,CTY-043,1,93959,PAYG,Field Agent,45
TXN-00397,20230321,CUST-04387,PROD-004,CH-02,AGT-021,CTY-039,1,48930,PAYG,Field Agent,31
TXN-00398,20230325,CUST-03844,PROD-001,CH-04,AGT-047,CTY-015,1,91699,PAYG,Field Agent,45
TXN-00399,20230316,CUST-01659,PROD-001,CH-04,AGT-044,CTY-018,1,98441,Cash,Radio,18
TXN-00400,20230317,CUST-04169,PROD-002,CH-04,AGT-056,CTY-026,1,84465,PAYG,Field Agent,5
TXN-00401,20230311,CUST-03591,PROD-008,CH-02,AGT-016,CTY-002,1,4001,Cash,Field Agent,13
TXN-00402,20230324,CUST-03892,PROD-007,CH-03,AGT-011,CTY-016,1,9785,PAYG,Referral,5
TXN-00403,20230318,CUST-04337,PROD-008,CH-01,AGT-067,CTY-029,1,4930,PAYG,Field Agent,7
TXN-00404,20230322,CUST-00569,PROD-006,CH-01,AGT-041,CTY-039,1,26257,PAYG,Referral,45
TXN-00405,20230323,CUST-01873,PROD-006,CH-01,AGT-058,CTY-015,1,28483,Cash,Walk-in,45
TXN-00406,20230313,CUST-03799,PROD-001,CH-02,AGT-019,CTY-026,1,101920,Cash,Trade Show,17
TXN-00407,20230303,CUST-02143,PROD-001,CH-02,AGT-044,CTY-036,1,103761,PAYG,Social Media,36
TXN-00408,20230308,CUST-00896,PROD-005,CH-01,AGT-007,CTY-009,1,15266,PAYG,Trade Show,20
TXN-00409,20230325,CUST-04797,PROD-001,CH-02,AGT-066,CTY-001,1,101115,PAYG,Field Agent,5
TXN-00410,20230309,CUST-04376,PROD-005,CH-01,AGT-024,CTY-014,1,13365,Cash,Walk-in,5
TXN-00411,20230301,CUST-01904,PROD-004,CH-01,AGT-016,CTY-040,1,51707,PAYG,Field Agent,5
TXN-00412,20230324,CUST-00720,PROD-001,CH-01,AGT-023,CTY-026,1,87611,Cash,Walk-in,7
TXN-00413,20230315,CUST-02915,PROD-007,CH-03,AGT-016,CTY-013,1,8695,PAYG,Trade Show,6
TXN-00414,20230318,CUST-00222,PROD-001,CH-02,AGT-012,CTY-015,1,86688,PAYG,Social Media,6
TXN-00415,20230324,CUST-03500,PROD-001,CH-02,AGT-054,CTY-013,1,100076,PAYG,Trade Show,42
TXN-00416,20230304,CUST-00542,PROD-001,CH-02,AGT-054,CTY-029,1,89672,PAYG,Walk-in,21
TXN-00417,20230308,CUST-02774,PROD-004,CH-01,AGT-051,CTY-009,1,47204,Cash,Social Media,21
TXN-00418,20230302,CUST-04944,PROD-001,CH-03,AGT-004,CTY-002,1,86940,Cash,Referral,18
TXN-00419,20230301,CUST-04098,PROD-002,CH-02,AGT-021,CTY-039,1,71457,PAYG,Social Media,5
TXN-00420,20230322,CUST-04225,PROD-005,CH-02,AGT-011,CTY-038,1,16012,PAYG,Referral,30
TXN-00421,20230326,CUST-04696,PROD-001,CH-02,AGT-019,CTY-003,1,95263,Cash,Referral,15
TXN-00422,20230322,CUST-04630,PROD-001,CH-02,AGT-010,CTY-015,1,98540,PAYG,Social Media,5
TXN-00423,20230317,CUST-02165,PROD-008,CH-01,AGT-023,CTY-021,1,3124,PAYG,Field Agent,16
TXN-00424,20230306,CUST-02059,PROD-001,CH-02,AGT-032,CTY-004,1,89262,PAYG,Field Agent,5
TXN-00425,20230312,CUST-02344,PROD-001,CH-03,AGT-010,CTY-015,1,99246,PAYG,Field Agent,5
TXN-00426,20230324,CUST-03195,PROD-007,CH-04,AGT-012,CTY-026,1,6183,PAYG,Trade Show,24
TXN-00427,20230323,CUST-01605,PROD-001,CH-02,AGT-016,CTY-003,1,97101,Cash,Walk-in,33
TXN-00428,20230307,CUST-03989,PROD-002,CH-01,AGT-047,CTY-016,1,87590,PAYG,Field Agent,19
TXN-00429,20230327,CUST-03274,PROD-001,CH-01,AGT-016,CTY-026,1,85131,PAYG,Trade Show,13
TXN-00430,20230321,CUST-00886,PROD-001,CH-03,AGT-074,CTY-020,1,91343,PAYG,Trade Show,24
TXN-00431,20230303,CUST-02927,PROD-002,CH-02,AGT-056,CTY-005,1,72440,PAYG,Social Media,45
TXN-00432,20230311,CUST-04373,PROD-001,CH-01,AGT-006,CTY-013,1,103025,Cash,Social Media,6
TXN-00433,20230313,CUST-02063,PROD-007,CH-02,AGT-031,CTY-004,1,8517,Cash,Social Media,7
TXN-00434,20230305,CUST-03997,PROD-001,CH-01,AGT-048,CTY-002,1,103468,Cash,Trade Show,22
TXN-00435,20230307,CUST-04811,PROD-002,CH-03,AGT-013,CTY-008,1,78735,PAYG,Radio,13
TXN-00436,20230316,CUST-01608,PROD-001,CH-03,AGT-062,CTY-041,1,91735,PAYG,Radio,5
TXN-00437,20230325,CUST-03773,PROD-001,CH-03,AGT-032,CTY-016,1,104975,PAYG,Radio,20
TXN-00438,20230308,CUST-03283,PROD-003,CH-04,AGT-073,CTY-004,1,67847,Cash,Field Agent,5
TXN-00439,20230327,CUST-02598,PROD-001,CH-03,AGT-067,CTY-039,1,87142,PAYG,Social Media,21
TXN-00440,20230302,CUST-02749,PROD-003,CH-01,AGT-060,CTY-038,1,72158,PAYG,Referral,18
TXN-00441,20230318,CUST-03199,PROD-004,CH-01,AGT-034,CTY-016,1,49385,PAYG,Field Agent,6
TXN-00442,20230321,CUST-01664,PROD-001,CH-02,AGT-014,CTY-019,1,95938,Cash,Field Agent,5
TXN-00443,20230301,CUST-02725,PROD-001,CH-01,AGT-040,CTY-029,1,96037,PAYG,Field Agent,8
TXN-00444,20230313,CUST-02420,PROD-004,CH-01,AGT-035,CTY-014,1,41747,PAYG,Walk-in,6
TXN-00445,20230328,CUST-00826,PROD-001,CH-01,AGT-036,CTY-015,1,88985,PAYG,Field Agent,5
TXN-00446,20230309,CUST-01164,PROD-001,CH-01,AGT-041,CTY-001,1,95886,Cash,Social Media,5
TXN-00447,20230316,CUST-00960,PROD-002,CH-01,AGT-055,CTY-004,1,78153,Cash,Field Agent,20
TXN-00448,20230312,CUST-00288,PROD-004,CH-04,AGT-059,CTY-038,1,43898,PAYG,Field Agent,37
TXN-00449,20230313,CUST-03525,PROD-002,CH-01,AGT-072,CTY-029,1,85707,PAYG,Social Media,6
TXN-00450,20230308,CUST-04135,PROD-005,CH-03,AGT-042,CTY-020,1,12859,PAYG,Walk-in,5
TXN-00451,20230323,CUST-00504,PROD-002,CH-04,AGT-053,CTY-019,1,78569,PAYG,Trade Show,23
TXN-00452,20230318,CUST-00575,PROD-003,CH-01,AGT-073,CTY-037,1,76695,PAYG,Field Agent,38
TXN-00453,20230310,CUST-01794,PROD-007,CH-01,AGT-017,CTY-002,1,8560,PAYG,Walk-in,7
TXN-00454,20230310,CUST-04221,PROD-001,CH-01,AGT-027,CTY-007,1,102269,PAYG,Radio,31
TXN-00455,20230325,CUST-03952,PROD-008,CH-01,AGT-080,CTY-036,1,3514,PAYG,Walk-in,5
TXN-00456,20230302,CUST-02571,PROD-002,CH-04,AGT-067,CTY-003,1,82196,PAYG,Field Agent,5
TXN-00457,20230304,CUST-00404,PROD-007,CH-04,AGT-022,CTY-003,1,7618,Cash,Referral,45
TXN-00458,20230323,CUST-00501,PROD-001,CH-02,AGT-046,CTY-040,1,100694,PAYG,Field Agent,5
TXN-00459,20230306,CUST-03065,PROD-007,CH-01,AGT-056,CTY-002,1,6490,PAYG,Radio,5
TXN-00460,20230311,CUST-00626,PROD-008,CH-01,AGT-035,CTY-018,1,3193,PAYG,Referral,25
TXN-00461,20230317,CUST-01283,PROD-002,CH-01,AGT-010,CTY-018,1,80759,Cash,Walk-in,5
TXN-00462,20230308,CUST-03355,PROD-001,CH-01,AGT-056,CTY-018,1,85520,PAYG,Walk-in,13
TXN-00463,20230328,CUST-04068,PROD-008,CH-01,AGT-077,CTY-028,1,2932,PAYG,Social Media,5
TXN-00464,20230318,CUST-04062,PROD-001,CH-01,AGT-057,CTY-021,1,87133,PAYG,Trade Show,10
TXN-00465,20230302,CUST-04034,PROD-003,CH-01,AGT-066,CTY-002,1,67584,PAYG,Social Media,5
TXN-00466,20230324,CUST-01604,PROD-002,CH-04,AGT-033,CTY-036,1,70850,PAYG,Field Agent,16
TXN-00467,20230326,CUST-04759,PROD-005,CH-03,AGT-079,CTY-001,1,16035,Cash,Field Agent,6
TXN-00468,20230320,CUST-03712,PROD-001,CH-02,AGT-006,CTY-003,1,92344,PAYG,Referral,28
TXN-00469,20230308,CUST-03497,PROD-003,CH-01,AGT-030,CTY-043,1,72002,PAYG,Referral,8
TXN-00470,20230316,CUST-04104,PROD-004,CH-02,AGT-022,CTY-040,1,45983,PAYG,Field Agent,9
TXN-00471,20230314,CUST-03349,PROD-001,CH-02,AGT-070,CTY-038,1,96127,PAYG,Field Agent,8
TXN-00472,20230307,CUST-04610,PROD-001,CH-02,AGT-023,CTY-014,1,102476,PAYG,Referral,8
TXN-00473,20230314,CUST-02657,PROD-001,CH-02,AGT-063,CTY-001,1,103218,PAYG,Referral,24
TXN-00474,20230327,CUST-02343,PROD-001,CH-01,AGT-037,CTY-037,1,88366,Cash,Trade Show,9
TXN-00475,20230318,CUST-00325,PROD-005,CH-01,AGT-010,CTY-005,1,12790,Cash,Social Media,33
TXN-00476,20230304,CUST-02066,PROD-007,CH-02,AGT-025,CTY-021,1,9892,PAYG,Trade Show,30
TXN-00477,20230309,CUST-01244,PROD-008,CH-02,AGT-040,CTY-038,1,1482,PAYG,Field Agent,30
TXN-00478,20230315,CUST-04591,PROD-001,CH-03,AGT-061,CTY-009,1,96575,PAYG,Field Agent,5
TXN-00479,20230321,CUST-01532,PROD-002,CH-01,AGT-049,CTY-005,1,86307,PAYG,Referral,21
